t,x1_est,x2_est,x3_est,x4_est,x5_est,x6_est,x1_std,x2_std,x3_std,x4_std,x5_std,x6_std,x1_real,x2_real,reset
130,-84.37121810587908,19.595704864832502,0.4815524876364936,4.13405969690881,2.1771443774174988,0.7910336406482541,1.25508490545444,1.25508490545444,2.5250641494612167,2.5250641494612167,3.4855409435879707,3.4855409435879707,-83.118532689812,18.204996946837262,0.0
131,-81.2847678152146,21.13955024254577,4.42711018038584,1.4429872165060251,3.208349556671486,-1.2394678465371811,1.25508490545444,1.25508490545444,2.5250641494612167,2.5250641494612167,3.4855409435879703,3.4855409435879703,-81.21861829143803,20.669444621424525,0.0
132,-76.87101970773972,24.201377912769694,5.749008912266081,2.8142546225028933,2.1083138104649244,0.2829159145061919,1.2550849054544402,1.2550849054544402,2.525064149461218,2.525064149461218,3.48554094358797,3.48554094358797,-77.9368852780016,23.782627367175525,0.0
133,-78.01278418622408,20.22423413143941,-1.408444729932711,-4.988266645117707,-3.2947824590046606,-4.4319008234447494,1.2550849054544402,1.2550849054544402,2.525064149461217,2.525064149461217,3.4855409435879707,3.4855409435879707,-78.97065142862697,19.722371009158884,0.0
134,-77.265599465067,21.646187103245108,-0.2679579126474936,0.6400951787992675,-0.7084681571142437,1.434485081180772,1.2550849054544402,1.2550849054544402,2.5250641494612163,2.5250641494612163,3.4855409435879707,3.4855409435879707,-77.26929540437175,22.449534029046468,0.0
135,-70.58208535010516,21.660120214724245,7.543846775359441,0.507835905025851,4.259911921440709,0.5208780191956449,1.25508490545444,1.25508490545444,2.5250641494612163,2.5250641494612163,3.4855409435879703,3.4855409435879703,-71.4743868554429,20.472879321425513,0.0
136,-74.63822844375039,17.463889499224063,-4.208777657386117,-4.7611360772852205,-5.07739077712616,-2.8553255282974646,1.25508490545444,1.25508490545444,2.5250641494612167,2.5250641494612167,3.48554094358797,3.48554094358797,-74.21654182155919,17.00296803570445,0.0
137,-72.76982634817169,18.145386226548855,0.7620878104730906,0.39601411158898614,0.7819938997844575,1.8169455898623483,1.25508490545444,1.25508490545444,2.5250641494612154,2.5250641494612154,3.4855409435879707,3.4855409435879707,-74.36457485441692,17.314104148038524,0.0
138,-72.70425118016836,14.426507933776016,0.2757746754605035,-3.645535216998337,0.0424129591594139,-1.5992864924010677,1.2550849054544402,1.2550849054544402,2.5250641494612163,2.5250641494612163,3.4855409435879703,3.4855409435879703,-73.04931420637932,14.27605515057747,0.0
139,-72.97371110527128,10.559682781382556,-0.3424237400192741,-4.570317707002982,-0.34280573666011893,-1.2059666645823013,1.25508490545444,1.25508490545444,2.5250641494612176,2.5250641494612176,3.4855409435879703,3.4855409435879703,-71.9015746414834,11.968398787481682,0.0
140,-69.06277749450221,9.078240653385025,4.475142949102376,-1.470657403729482,2.6663339968003514,1.304750027434558,1.2550849054544402,1.2550849054544402,2.525064149461216,2.525064149461216,3.4855409435879703,3.4855409435879703,-68.11140653533467,10.23667961599863,0.0
141,-66.19354531020666,11.234118768830964,3.713780280906127,3.302704503711836,0.6675599979782347,3.327382691684587,1.25508490545444,1.25508490545444,2.5250641494612163,2.5250641494612163,3.4855409435879703,3.4855409435879703,-66.91609382125911,10.505981434753856,0.0
142,-66.03889274232111,11.53631803144538,-0.1587596628861876,1.1904723318220194,-1.9798836362074586,0.15540984357679832,1.25508490545444,1.25508490545444,2.525064149461217,2.525064149461217,3.4855409435879707,3.4855409435879707,-65.91521060595645,9.873226116456935,0.0
143,-66.66947230661835,9.403088011943725,-1.5343841031847694,-2.621005843793858,-1.627525277994037,-2.1577798589925083,1.2550849054544402,1.2550849054544402,2.5250641494612163,2.5250641494612163,3.48554094358797,3.48554094358797,-66.18255024597833,9.074621718845403,0.0
144,-62.949831719011016,11.390786896565189,3.9146418603685778,1.8543661943255705,2.4989853223689362,1.7101737080708976,1.25508490545444,1.25508490545444,2.5250641494612167,2.5250641494612167,3.4855409435879707,3.4855409435879707,-62.552973262114136,11.673024470580092,0.0
145,-58.83035161185218,11.954691154900772,5.195299958763062,1.0622956527809033,1.7885488353235814,0.2510537118623912,1.25508490545444,1.25508490545444,2.5250641494612163,2.5250641494612163,3.4855409435879703,3.4855409435879703,-58.92780430216673,12.585930844743082,0.0
146,-61.29666469120334,14.624444570666117,-2.994446869056798,3.041649885116476,-4.0300401103439265,1.258868136560311,1.25508490545444,1.25508490545444,2.5250641494612167,2.5250641494612167,3.48554094358797,3.48554094358797,-62.156935026030666,14.827473026947633,0.0
147,-66.45215306343296,18.582006131039382,-7.194784355195344,4.634622260197697,-4.129344687170086,1.4536925128452296,1.25508490545444,1.25508490545444,2.5250641494612167,2.5250641494612167,3.4855409435879703,3.4855409435879703,-65.29424576517832,18.23363400531378,0.0
148,-65.69237897039163,25.428633653122812,0.36078940412203764,7.820380060237259,2.684417862970631,2.4637022653592626,1.25508490545444,1.25508490545444,2.5250641494612163,2.5250641494612163,3.4855409435879707,3.4855409435879707,-68.58444141320925,24.00395851236967,0.0
149,-65.55522799603759,25.709795146160964,1.2190392611787308,0.05483057353606391,1.6195345070493936,-3.501225331127547,1.25508490545444,1.25508490545444,2.5250641494612163,2.5250641494612163,3.4855409435879703,3.4855409435879703,-67.26952779379654,23.861940875416867,0.0
150,-67.89476212468144,22.328434595158036,-2.255999380606258,-5.412199043121898,-1.3512360541191464,-4.647534026647773,1.25508490545444,1.25508490545444,2.5250641494612163,2.5250641494612163,3.4855409435879703,3.4855409435879703,-68.83068329695786,23.596953928504103,0.0
151,-61.260154030617315,24.765670730023537,7.549366020115319,1.804754375926377,5.154451899799832,2.2709396113432394,1.25508490545444,1.25508490545444,2.5250641494612163,2.5250641494612163,3.48554094358797,3.48554094358797,-62.17016396423968,25.80788565879205,0.0
152,-68.4736730730865,17.80598740998843,-7.519070168390828,-7.470063784751847,-6.638010165111502,-4.461674936227226,1.25508490545444,1.25508490545444,2.5250641494612167,2.5250641494612167,3.4855409435879707,3.4855409435879707,-65.59000138734474,19.287591334172564,0.0
153,-61.34968429314833,17.324475750592153,6.79115987499701,-1.1796343165155623,5.577422512292583,1.8081408662407377,1.25508490545444,1.25508490545444,2.5250641494612167,2.5250641494612167,3.4855409435879703,3.4855409435879703,-62.30653140389199,19.35468354766819,0.0
154,-58.2108819824237,19.82521437322964,4.856691959908697,3.8663667248047604,1.197054954807859,3.6962165515426983,1.2550849054544402,1.2550849054544402,2.525064149461218,2.525064149461218,3.48554094358797,3.48554094358797,-61.96703630187249,20.84446465102573,0.0
155,-65.99434840162758,18.96768385248035,-9.385857959774583,-0.102011954779055,-7.806157345266163,-0.7731969225013522,1.2550849054544402,1.2550849054544402,2.525064149461217,2.525064149461217,3.4855409435879707,3.4855409435879707,-67.63293926149385,18.429555131415896,0.0
156,-74.40160229553284,13.04562975270035,-11.498757422650488,-7.211957440855571,-4.486279031610891,-4.468310435691993,1.2550849054544402,1.2550849054544402,2.5250641494612163,2.5250641494612163,3.4855409435879707,3.4855409435879707,-73.50879205658573,14.310299839982605,0.0
157,-77.24430663860842,9.513223535664526,-3.273863385612721,-4.7834133252244975,2.9259177603616804,-0.4465853829425548,1.25508490545444,1.25508490545444,2.5250641494612163,2.5250641494612163,3.4855409435879703,3.4855409435879703,-76.6210598744719,11.789135293878683,0.0
158,-76.18706190817011,12.938656759184992,2.9970307117402815,4.6039757154761904,4.876455506985807,5.287846308106549,1.25508490545444,1.25508490545444,2.5250641494612167,2.5250641494612167,3.48554094358797,3.48554094358797,-76.34374640806642,13.891284461442877,0.0
159,-77.39751886280118,10.227270779249027,0.12292688805726915,-1.7231845242585013,0.35691425799831933,-1.485148899156556,1.25508490545444,1.25508490545444,2.5250641494612154,2.5250641494612154,3.4855409435879707,3.4855409435879707,-76.98227344145981,8.557851737857074,0.0
160,-74.0726576407436,9.321283881612603,4.005968580318308,-1.3892507129552325,2.4130856526583715,-0.42439715280050394,1.2550849054544402,1.2550849054544402,2.5250641494612163,2.5250641494612163,3.4855409435879703,3.4855409435879703,-73.10467612999965,8.484074442576295,0.0
161,-74.23630318730635,9.970484106508371,0.1491162647790052,0.8111700042068,-1.2430689636584473,1.106198527879418,1.25508490545444,1.25508490545444,2.5250641494612176,2.5250641494612176,3.4855409435879703,3.4855409435879703,-73.93142547383312,10.46511942397932,0.0
162,-75.343273116386,12.446085748355856,-1.8339980336166488,3.2134588631161245,-1.67460754994225,1.8619805899977693,1.2550849054544402,1.2550849054544402,2.525064149461216,2.525064149461216,3.4855409435879703,3.4855409435879703,-74.13941773630184,11.38139739730072,0.0
163,-77.49214124299942,9.901958656439485,-2.899317795463297,-2.7251062802496646,-1.3193168962850261,-2.686708956451741,1.25508490545444,1.25508490545444,2.5250641494612163,2.5250641494612163,3.4855409435879703,3.4855409435879703,-76.06496904203946,8.297304063957974,0.0
164,-75.85926609415515,10.547405168748572,1.8363570903135225,0.08577466494887798,2.2114973267637374,0.5190705583515403,1.25508490545444,1.25508490545444,2.525064149461217,2.525064149461217,3.4855409435879707,3.4855409435879707,-74.63896758955809,9.251846948449696,0.0
165,-79.02767097209372,11.685913481372642,-3.0785228348889486,1.5299120712832135,-1.9440680423911187,1.0584997271581613,1.2550849054544402,1.2550849054544402,2.5250641494612163,2.5250641494612163,3.48554094358797,3.48554094358797,-77.88787460528832,9.643278260769419,0.0
166,-77.29184756649923,8.125994892915534,1.7257696369096855,-3.964835553923005,1.9910664950909807,-2.762859539989475,1.25508490545444,1.25508490545444,2.5250641494612167,2.5250641494612167,3.4855409435879707,3.4855409435879707,-76.65187978634907,10.092895375568027,0.0
167,-77.43966326223344,9.678507073133687,0.37072929811274147,1.3179976534878772,0.03986952799797394,1.9287812432335247,1.25508490545444,1.25508490545444,2.5250641494612163,2.5250641494612163,3.4855409435879703,3.4855409435879703,-76.38110604002092,10.286951223276272,0.0
168,-77.39810842901505,7.878094945372791,0.0034505176932143056,-1.5147832163812707,-0.19754863704555284,-0.8478024150102126,1.25508490545444,1.25508490545444,2.5250641494612167,2.5250641494612167,3.48554094358797,3.48554094358797,-77.55215040567674,9.287407080134074,0.0
169,-73.46162872858957,5.775102202552497,4.507988905420338,-2.5542100531374543,2.5443536384067564,-0.9595433154336608,1.25508490545444,1.25508490545444,2.5250641494612167,2.5250641494612167,3.4855409435879703,3.4855409435879703,-72.03827907087027,5.37172591801831,0.0
170,-63.42546518457685,9.413022442942152,12.015895980342648,4.267345979582649,5.43872339171201,3.577806566825214,1.25508490545444,1.25508490545444,2.5250641494612163,2.5250641494612163,3.4855409435879707,3.4855409435879707,-63.53211942807719,10.017974777260665,0.0
171,-65.5779333696938,7.673236964004712,-2.240674961037641,-1.2469656069961381,-6.046085813881016,-1.724030537030795,1.25508490545444,1.25508490545444,2.5250641494612163,2.5250641494612163,3.4855409435879703,3.4855409435879703,-68.62665167783365,8.157514477377184,0.0
172,-67.82466758734104,9.039944553191866,-4.768206442656114,1.082522244685328,-3.9943304807479247,0.6396754588477598,1.25508490545444,1.25508490545444,2.5250641494612163,2.5250641494612163,3.4855409435879703,3.4855409435879703,-67.43657952033583,7.634033632146542,0.0
173,-70.08149817157896,2.216917556465509,-3.504455125844747,-7.870652081249517,-0.9282140160193308,-4.954150541052622,1.25508490545444,1.25508490545444,2.5250641494612163,2.5250641494612163,3.48554094358797,3.48554094358797,-68.49189125635893,0.036604990502678625,0.0
