t,rwm_x1,rwm_x2,cvm_x1,cvm_x2,cam_x1,cam_x2
89,34.952099140765135,37.66452520857042,17.044088246150096,17.706010291037188,13.082365267243341,13.10994084928938
90,35.573382141242455,38.35387661859815,17.179061128496578,17.840695801061138,13.053797669006762,13.086898427741945
91,36.20391570357909,39.047535491260454,17.314461822245335,17.974187809149342,13.026934331466263,13.062514465633797
92,36.83844171085456,39.746296752238315,17.44873870765048,18.110300968824202,12.999706970753655,13.03902590243814
93,37.47440104057759,40.45523359466103,17.579183185742544,18.242872952918546,12.974440143316285,13.015666913113527
94,38.112775340333776,41.16855149064112,17.71371898730992,18.374772142153194,12.95025108366291,12.992640388321867
95,38.75147687046373,41.888882361439954,17.848374794940693,18.50350784164709,12.928327342606798,12.971104482965725
96,39.39822901310503,42.60605593057624,17.982827778828774,18.63603547170679,12.908615707145277,12.948998395509653
97,40.05749980355263,43.32661136200835,18.120168724804408,18.7709278300592,12.888866702026302,12.927662806814334
98,40.72795237308577,44.044338167012974,18.25747460343609,18.904001149522433,12.868880487637453,12.90490362160496
99,41.40268174765667,44.76598357984897,18.39088145321006,19.034818154298158,12.848419526784127,12.882004329438146
100,42.089530346390305,45.49467382820297,18.5236669868736,19.163652094107217,12.83020930082698,12.859861125509545
101,42.780362675228524,46.22419026796584,18.65638883783795,19.290451600214467,12.811274681235624,12.838470172533336
102,43.47887074375748,46.959885100537036,18.78764151699282,19.41527053026332,12.79211712005924,12.817481524679295
103,44.18480240372312,47.70154538887342,18.92037225544523,19.541052752388403,12.771745412463298,12.7963373928376
104,44.8950869517864,48.44193991303867,19.053604263667946,19.668233228911035,12.751452926392258,12.776106641419037
105,45.61334423617668,49.186617831960696,19.185849566642077,19.79394959214344,12.731214551247922,12.754342074376273
106,46.33859512423759,49.93851171115946,19.316469232649872,19.916966018643656,12.710733598942454,12.732311107259791
107,47.07031792372788,50.69959930872851,19.449235322821792,20.040560445701352,12.690271010888354,12.710309806134958
108,47.80105168053321,51.46613749206316,19.57744478800309,20.167251387453067,12.671482321749467,12.690083386407553
109,48.536960303446456,52.23609837780818,19.707159762675836,20.29534438910916,12.652672695258396,12.670433344474567
110,49.28218237495838,53.00886971033541,19.839278166485244,20.422053285256688,12.635618162246027,12.650075750726266
111,50.02664378921531,53.78794712237287,19.970833080390257,20.54606574749302,12.618825667042556,12.629702079588418
112,50.774897758561856,54.57726918999417,20.101048224166313,20.66675974195243,12.600767110913177,12.609038240496645
113,51.524439758820456,55.37179132551668,20.230159561674213,20.788959176014874,12.584287400508392,12.58818431015587
114,52.283595279805674,56.175817456149865,20.36254787349322,20.912117406165617,12.567374612611337,12.566475850589192
115,53.05413419975519,56.98021610839306,20.4923816351076,21.035368544757404,12.548902103750368,12.546976479406364
116,53.82958765523949,57.786510035497805,20.625396853436254,21.161005763268598,12.530966251535826,12.528320408620111
117,54.61157592851114,58.594780469769354,20.755064560133906,21.289100444875935,12.51243431587247,12.51071076161902
118,55.40590731972813,59.408223580087096,20.885104014545323,21.418076422663386,12.494502593363402,12.493429346215846
119,56.19927213216295,60.23043189996088,21.014514364828695,21.54832452810227,12.476586496747023,12.47705376845106
120,56.994092345237306,61.054997819379075,21.14377438377613,21.67637712421388,12.45708477286348,12.461021043217677
121,57.79011589085979,61.883822275001585,21.266937973488908,21.807378515370875,12.43885646885123,12.447540973688318
122,58.59114449616692,62.71769360335536,21.38835384988132,21.937827780541344,12.421023648139887,12.435476841440254
123,59.393231936702506,63.555908266624044,21.50865911699369,22.064738975163518,12.403555610278941,12.423271423072247
124,60.198451664548585,64.39555665412777,21.631190165747686,22.192040079357604,12.38732497995027,12.411988213392291
125,61.00578471023465,65.24082520491037,21.75570318018125,22.321103860922662,12.371570732783663,12.400522166354992
126,61.821061424849276,66.09023475811391,21.87538171120273,22.446870565715685,12.35627274519046,12.388310318660153
127,62.63634387522618,66.94873983735462,21.998503464331872,22.572576472931186,12.33992929843418,12.374871593213237
128,63.4567860398103,67.8097023195622,22.116244444135596,22.696237859494854,12.32384144043524,12.362560093191966
129,64.28171613556293,68.67336773410922,22.233647653198304,22.822891290439337,12.308238201027569,12.347475638801873
130,65.10743185153851,69.54362955657936,22.34784948388778,22.953085783661844,12.292996230692484,12.333488254617919
131,65.93617361366994,70.4172516996754,22.46209878992685,23.081094953392622,12.278739464029668,12.319616776443498
132,66.7640604428811,71.29848965512944,22.574041455879538,23.210010516324697,12.263693340274878,12.305371144740631
133,67.59273117033584,72.18199325093971,22.682886308638928,23.33854023282515,12.249146500721741,12.292615946418453
134,68.42290621465803,73.07069811945892,22.788663938676205,23.467195563016453,12.233861372085425,12.279593718947897
135,69.25379197428819,73.9592845162929,22.895116731869358,23.59673967529641,12.220638554694396,12.267189642562132
136,70.09285693239393,74.84925326588888,23.002070008967745,23.72392006109846,12.207909190456787,12.254584967960866
137,70.93045470572353,75.74449874090895,23.104980512303985,23.851555867591696,12.195884968939474,12.242140874196593
138,71.76791002882868,76.64042154037307,23.206389630909044,23.97831099245059,12.18378343316287,12.229674123407548
139,72.60685633955212,77.54293901285406,23.308479167089228,24.105542941913146,12.170741470391217,12.216745901674708
140,73.45251672261097,78.45243040278551,23.410643753441196,24.230557620741436,12.157255057825456,12.202588640709006
141,74.30274797243476,79.36599218285524,23.514575552345413,24.35166859914285,12.14573407265274,12.188758598423052
142,75.15402705074742,80.28490534434944,23.61541572300549,24.469816873571133,12.13516146174871,12.176618853519786
143,76.0098252329112,81.20109742617291,23.71452275146934,24.587732580045298,12.124283709992302,12.166576726500054
144,76.86566700835249,82.12100301940104,23.812190034110657,24.707742977176718,12.113959557840394,12.15711291710606
145,77.72242718474469,83.04456284630596,23.909506739895154,24.829286470036003,12.102980756661434,12.145914587054245
146,78.57858992620622,83.96842735100934,24.007435340585122,24.952500512113637,12.091791501102447,12.134429598471085
147,79.43676578016307,84.89382911810435,24.104253449842787,25.07600102079787,12.079683079904058,12.122697925025443
148,80.29374143011113,85.82056078212871,24.200383702662798,25.197895487824802,12.068840265438748,12.111134065951758
149,81.15565616892829,86.74759369426924,24.29471683667041,25.316167644538197,12.058876316897665,12.100632703363432
150,82.02330840024045,87.67539992571123,24.38903038832252,25.431641572882334,12.04831786877871,12.090215884556445
151,82.89478675655374,88.60140252490392,24.48257049505332,25.54450372508172,12.038573938606534,12.080050419549856
152,83.77114550585208,89.5274824044002,24.57234530764314,25.657723870729157,12.030048173392508,12.069804380161901
153,84.65135950713231,90.45881741448773,24.664653544745992,25.773531683968557,12.019885042111357,12.060410705172117
154,85.5336473321094,91.3939524226476,24.75700508279418,25.887542227350256,12.010198704779846,12.050849090306025
155,86.41812367038864,92.33090084375362,24.848994942754032,25.999209392635194,11.999689036128503,12.040607395179391
156,87.30168323879826,93.2662709129623,24.940959740453927,26.110908175613332,11.988097539186372,12.031004112030706
157,88.18240545986531,94.20460269467966,25.03250257054217,26.222112976567175,11.976048165133504,12.02219326971776
158,89.06618232175519,95.1497748800129,25.12378809635904,26.33304710364099,11.964849286764029,12.012925402766008
159,89.94894963378914,96.09741895358167,25.21314703736399,26.442914997875256,11.953229093146144,12.002893680126963
160,90.83015124185539,97.04675445129618,25.30070200251065,26.549660763931396,11.941723544550475,11.99277220632381
161,91.71415089829668,97.99571808673733,25.386534515266376,26.656718447543845,11.931217931267067,11.983090720230505
162,92.60268007113356,98.94612225727639,25.47138760122635,26.7631775418836,11.921144853013274,11.974150506556349
163,93.49608886529188,99.89935588687968,25.555142902911555,26.868190455873165,11.911509792009383,11.965513184185127
164,94.39240892339811,100.85094846390028,25.640694270884783,26.973513526814795,11.903064050662637,11.956544512292801
165,95.29163988241058,101.8055222115402,25.72633360700231,27.076981861807372,11.895547433379507,11.948303095793065
166,96.19312060490502,102.76430408395701,25.813047442731953,27.180112477923643,11.888040484385504,11.939773879273275
167,97.08827976863346,103.72688103580718,25.89829784733193,27.284184385027032,11.88110879448616,11.930970512204729
168,97.98402444454781,104.69173112599192,25.982939476709962,27.38643137993224,11.874245997273468,11.922270934970268
169,98.88145254741836,105.66171188307011,26.065039969535146,27.487707681765688,11.866407288679858,11.913942258207554
170,99.77616591754672,106.63187046988072,26.14636527562584,27.589144684436043,11.85747615456912,11.90478041108022
171,100.67150749662186,107.60119881403047,26.227790308068684,27.690189827364428,11.849554712704615,11.895467850662222
172,101.56692878949173,108.57293536192637,26.309102183284978,27.789949034238,11.841239822498236,11.885897023703437
173,102.46294572828292,109.54719754211601,26.390097204432667,27.888647382021112,11.834138968044362,11.87654222756546
174,103.35819489382907,110.52440344101272,26.469110180933818,27.98521306021836,11.827949142298085,11.867397840598233
175,104.25179437447404,111.50804625829673,26.549752704337042,28.08070601102148,11.821493058286524,11.858008421397729
176,105.14571257919899,112.49234974936137,26.6293591764487,28.176358037313673,11.815939478015707,11.848161587426562
177,106.03860745389795,113.48027617991467,26.70769107278011,28.269143655184298,11.809336538915447,11.838185183301894
178,106.93428008996062,114.46912383327381,26.784567077956467,28.361129054626357,11.802180995758047,11.828607948045745
179,107.83164186668475,115.45950986522266,26.860170911668703,28.452734255045456,11.79591802621439,11.818863457953647
180,108.73078467622305,116.45171176925078,26.934545057005185,28.541417566313648,11.788480176511268,11.810778432107497
181,109.63253720535991,117.4453416557378,27.009627704200312,28.629073039208773,11.781599057170757,11.803152827122544
182,110.53832515990013,118.44098792225338,27.083881327733774,28.714674067258205,11.774466816086115,11.795587263179506
