t,x1_est,x2_est,x1_std,x2_std,x1_real,x2_real,x3_real,x4_real,x5_real,x6_real,reset
49,-90.96396838040897,-165.64634355902774,4.346306002896198,4.346306002896199,-99.92417493776166,-168.09486419257988,-6.892757597901188,-7.486938553041336,-0.22459199667965885,-0.3012881098447985,0.0
50,-99.45775109142605,-174.74654240342917,4.760666065716552,4.760666065716554,-106.93515120605385,-175.7338944456916,-7.128462329045499,-7.793553210914204,-0.23076920531706482,-0.3350606044897141,1.0
51,-104.17219516472622,-180.07493873232713,4.439309095902293,4.439309095902295,-114.17816511011269,-183.69478306789406,-7.358658051092181,-8.132406282148937,-0.23421955030586605,-0.3556036681884934,0.0
52,-109.82238028875418,-183.83836637924884,4.346718739554109,4.3467187395541105,-121.65915228439239,-192.00023104850155,-7.611458225556965,-8.47537332336816,-0.28279669439353333,-0.3346805090133531,0.0
53,-119.47802439533906,-192.6001260388393,4.760368624477218,4.760368624477221,-129.41039803195088,-200.64430707386018,-7.893883995325479,-8.814593580991097,-0.28807743057554897,-0.34645698813432,1.0
54,-128.6331056649074,-199.8565760467929,4.813521628199241,4.8135216281992435,-137.45115292394885,-209.63867689751078,-8.182663100019512,-9.17981723072511,-0.26399483166083343,-0.3698637410067958,0.0
55,-141.43222036395508,-210.91077021007038,5.328114324999161,5.328114324999163,-145.75838121498867,-219.00478760748481,-8.427863877586148,-9.558644107284351,-0.23667631584286075,-0.394958012189676,1.0
56,-148.82892434400028,-216.96689241670066,4.9046468703770545,4.904646870377058,-154.30359672212288,-228.764824961569,-8.660031946432921,-9.961313610778543,-0.22092810083686668,-0.4118584594941962,0.0
57,-157.46539770257527,-233.23321931159103,5.327044859863051,5.327044859863052,-163.07455823737737,-238.93671312216375,-8.882661497777145,-10.381812572740053,-0.221456703739284,-0.42826588851228936,1.0
58,-168.71749515537624,-244.20845220943633,4.903607629100423,4.903607629100423,-172.06427436435501,-249.5302310467023,-9.092908057683589,-10.798084177086443,-0.20690321011928378,-0.39922546106465107,0.0
59,-180.01855147620486,-255.00046242871727,5.325881225534817,5.325881225534819,-181.26117585660856,-260.5295975229244,-9.305728671891131,-11.207657564707333,-0.21586602079188388,-0.42482702957956603,1.0
60,-183.40945206228042,-264.52758119299705,4.570407826360412,4.570407826360414,-190.670388879287,-271.9483247926502,-9.508276767436648,-11.62851449821322,-0.19025461934584595,-0.416375580523071,0.0
61,-196.60886650152233,-275.53995126374474,5.324790410075402,5.324790410075403,-200.27476093299833,-283.7905165334776,-9.705666641738615,-12.055138240562155,-0.22144671848519498,-0.4258551979483359,1.0
62,-208.51642707081177,-288.45388620566524,5.324309983049188,5.324309983049188,-210.09576280259128,-296.06971750687285,-9.939157369899048,-12.508435466657764,-0.2411539691465111,-0.4634891236861427,1.0
63,-222.05160817154282,-301.31883581371295,5.323884724023655,5.323884724023655,-220.15384743507644,-308.8066555199919,-10.182062107101771,-12.96200328134874,-0.271369239235641,-0.4421485825541781,1.0
64,-232.66556007487986,-315.6205854996151,5.32351855068454,5.3235185506845415,-230.46943896997757,-321.9869262777188,-10.448701143883767,-13.393846582468882,-0.2738585413104017,-0.4100016941285599,1.0
65,-244.64149755394976,-330.5067001341655,5.323211948903103,5.323211948903104,-241.05293625997476,-335.57732030347006,-10.718565223696258,-13.784985232616476,-0.2799657864933991,-0.390682820036519,1.0
66,-251.84893421309326,-340.89810515420277,5.322962590648266,5.322962590648265,-251.92652856942755,-349.56063860276583,-11.034466922638382,-14.179210510431618,-0.3392495269402445,-0.40103101263374547,1.0
67,-265.83464050664185,-359.79921271176676,5.322766007525808,5.322766007525807,-263.1346195909216,-363.94671232589917,-11.386004977717642,-14.600478281735745,-0.3530599174981983,-0.4310906945897808,1.0
68,-273.4167338474953,-374.5728328554053,5.322616260645505,5.322616260645508,-274.6918852236585,-378.7679473882084,-11.722679207024006,-15.041258913660783,-0.3039393512355448,-0.43813149391518663,1.0
69,-287.6789346082292,-394.74273139259225,5.322506562263866,5.322506562263868,-286.55871261484407,-394.0268032451711,-12.003206940769408,-15.473279060229817,-0.2643783373312811,-0.4270012220551139,1.0
70,-296.71359680942624,-409.0906699938787,5.322429818617796,5.322429818617796,-298.6915680565362,-409.7115334709445,-12.2572936053777,-15.886922682962217,-0.24874144811227014,-0.39255477095225677,1.0
71,-308.6828575370093,-423.8639464649318,5.322379075916666,5.322379075916664,-311.07463476096126,-425.7870289544051,-12.512483914295025,-16.259711689965336,-0.2640053005037908,-0.36507333001978354,1.0
72,-320.51969775203884,-440.91119964161646,5.32234786216834,5.3223478621683356,-323.72066700654494,-442.2153362109455,-12.777598002918243,-16.583523078556553,-0.25469734123482857,-0.2936373809651891,1.0
73,-334.82878802786854,-459.4650958943565,5.322330426145348,5.322330426145344,-336.6164698515256,-458.947029434199,-13.0082654496743,-16.885644335227294,-0.22101487570031,-0.31346540560010566,1.0
74,-348.67703695683866,-475.7046682997172,5.322321881290166,5.322321881290163,-349.74225056258,-475.9863381652363,-13.24157992739588,-17.19489902009512,-0.22888773526948755,-0.3203218271716503,1.0
75,-359.17771104151734,-491.45184181707066,5.3223182667976365,5.3223182667976365,-363.1042202598185,-493.3334987989025,-13.482484312609834,-17.49673384903566,-0.23553636939682654,-0.3085937857491055,1.0
76,-372.4927951425608,-510.8711957458432,5.322316540693313,5.322316540693312,-376.70491226168076,-510.9854465037608,-13.717315117101668,-17.80780703911824,-0.213507514700795,-0.31799792905453855,1.0
77,-390.5664887762524,-526.7174831497744,5.3223145207189955,5.322314520718994,-390.52124011701756,-528.9585560570633,-13.915464371020422,-18.1436146301202,-0.21685094365773222,-0.3464654186257474,1.0
78,-406.14575042454953,-544.3419502652416,5.322310788553486,5.322310788553484,-404.5486621394026,-547.2669280904938,-14.13978532428149,-18.46667472631051,-0.21056475389249804,-0.3154048794552748,1.0
79,-420.58273757813083,-566.3981872073934,5.322304571659868,5.322304571659868,-418.7922213626979,-565.8877015818464,-14.345828160842423,-18.774784903687728,-0.20015159559474485,-0.3156977512357038,1.0
80,-432.9156228847434,-589.1289160696844,5.322295615170417,5.322295615170416,-433.23721792300506,-584.8228824620462,-14.541124913470846,-19.091049615848338,-0.19109888137116682,-0.3019137433299025,1.0
81,-449.84012045454136,-606.7360270429446,5.322284053974378,5.322284053974379,-447.87786389966357,-604.0607307741087,-14.7403386833333,-19.384306889073546,-0.199194267376248,-0.28857318007866284,1.0
82,-462.5557335059406,-629.8480702116484,5.322270292797877,5.322270292797877,-462.7122651727466,-623.5983870975118,-14.925748861131115,-19.69194237416718,-0.17994854788442968,-0.29865959812427323,1.0
83,-475.15253715706933,-649.7115074355467,5.322254899745926,5.322254899745926,-477.7295225559281,-643.4367710322075,-15.109410406983791,-19.988479599526652,-0.18555983533868559,-0.3123805415331499,1.0
84,-492.68053952702826,-675.4532216611464,5.322238516651916,5.322238516651915,-492.9284945207227,-663.576444432468,-15.289185875922913,-20.28825470239301,-0.1755935338362039,-0.2942347509893316,1.0
85,-506.5631157267253,-693.5110459211523,5.32222178774149,5.322221787741491,-508.31907441814485,-684.0043310205094,-15.504462357701899,-20.56250155009586,-0.2454222532944987,-0.26414492797514927,1.0
86,-522.6533613353638,-714.9280585553383,5.322205306616298,5.3222053066163,-523.9502692674682,-704.7052230765273,-15.760516953967855,-20.839207616200692,-0.2549793094047479,-0.2801110934908871,1.0
87,-535.9280504827834,-735.9887418374682,5.322189580414958,5.322189580414958,-539.8334354711698,-725.6903970009787,-16.0005041515597,-21.13674873702626,-0.23285104479193708,-0.3023112845218226,1.0
88,-551.9384700061962,-757.6030176171823,5.32217500920363,5.32217500920363,-555.9561226059258,-746.9725636153851,-16.249362312330447,-21.42594110950498,-0.25110465833514484,-0.2906561854040255,1.0
89,-575.2979840015522,-777.7080713873884,5.322161878156922,5.322161878156921,-572.3344451356384,-768.5457304298573,-16.508371377760575,-21.718905031124077,-0.2691644812648999,-0.2911411790358891,1.0
90,-589.5372632602136,-800.8941884582167,5.32215035986831,5.32215035986831,-588.975196531232,-790.4076764845975,-16.770626459910275,-21.999233906937924,-0.26157297145360126,-0.26938136079267416,1.0
91,-605.0323866510696,-818.3284101960772,5.322140524128466,5.322140524128467,-605.8780242026344,-812.5412810278266,-17.03917389814503,-22.266176230184815,-0.27947296546699774,-0.26892581204060273,1.0
92,-621.0690911442392,-841.463758492366,5.322132352677209,5.322132352677208,-623.0603176545327,-834.935662953575,-17.33227462845602,-22.520811994541216,-0.3172250590547,-0.2491093840607582,1.0
93,-638.9005044557738,-867.485207518468,5.322125756720304,5.3221257567203,-640.5455593744565,-857.5787288749392,-17.63111897131173,-22.767877111123102,-0.28136391035598374,-0.24987569334268828,1.0
