t,x1_est,x2_est,x3_est,x4_est,x5_est,x6_est,x1_std,x2_std,x3_std,x4_std,x5_std,x6_std,x1_real,x2_real,x3_real,x4_real,reset
103,2.3905771165053746,10.402462675860559,0.19593759781583736,0.11336446477513099,0.015601701005401066,-0.0033105072917292283,0.7398816036318626,0.7398816036318626,0.1830517423845554,0.1830517423845554,0.030436243938364027,0.030436243938364027,2.1837811240463796,10.795101748181272,0.06213647929145424,0.15890680083087969,0.0
104,2.3181983276383735,10.52510031117643,0.15766912338543432,0.11218608126593022,0.01034669443044827,-0.003102519766068537,0.7398816033385399,0.7398816033385399,0.18305174237835736,0.18305174237835736,0.030436243932731425,0.030436243932731425,2.248727544685225,10.958948192198335,0.07316923001802209,0.1610102122963817,0.0
105,3.6850618688639454,10.707057523342247,0.4029190313736718,0.12299848309241866,0.03326137631015451,-0.0017451266642663937,0.7398816031884241,0.7398816031884241,0.18305174237771346,0.18305174237771346,0.030436243924182385,0.030436243924182385,2.3189030310348664,11.124222114683244,0.07249371151607087,0.16223225202609254,0.0
106,4.03371477828414,10.47045100997419,0.4223485164174259,0.051265045231005404,0.03191208277117453,-0.008572448704588212,0.7398816031272764,0.7398816031272764,0.18305174236580699,0.18305174236580699,0.03043624391345528,0.03043624391345528,2.3887955415426303,11.28736709606968,0.0678502979275329,0.1568923449423403,0.0
107,4.039339650462344,9.982479866381565,0.36984525868579665,-0.061675565194881106,0.02367741179489305,-0.018753506638550837,0.7398816031120262,0.7398816031120262,0.18305174233536245,0.18305174233536245,0.030436243901548928,0.030436243901548928,2.4521321377115237,11.4339349660255,0.06528764660834521,0.13786957425303079,0.0
108,3.7063331945996607,10.056759511147268,0.25408733944462436,-0.05207496237523544,0.010075570390898443,-0.015987578540297618,0.7398816031117029,0.7398816031117029,0.18305174228598867,0.18305174228598867,0.03043624388947283,0.03043624388947283,2.522764288830246,11.568631448864362,0.07666749736410511,0.12987872502974848,0.0
109,3.485186387092377,10.336328291666359,0.1704623733190968,-0.001799624316105794,0.0009351335476941031,-0.009523666734228022,0.7398816031067019,0.7398816031067019,0.18305174222160558,0.18305174222160558,0.030436243878084163,0.030436243878084163,2.5863734012712554,11.690786320909897,0.057285313874684635,0.11361668877253993,0.0
110,3.7526301656066856,10.725345309142858,0.19022725275474958,0.06585364324051925,0.002771965111700446,-0.0019950983848624395,0.7398816030869872,0.7398816030869872,0.18305174214823428,0.18305174214823428,0.030436243868002522,0.030436243868002522,2.644196944923949,11.810884153650331,0.06182089017447215,0.12700937927447056,0.0
111,3.1120330790438286,11.663846904419499,0.03063588077031798,0.23430584079782343,-0.013066490922033505,0.014631943477737693,0.7398816030497807,0.7398816030497807,0.1830517420722974,0.1830517420722974,0.030436243859586907,0.030436243859586907,2.7084667151483326,11.93492742405645,0.065531689480883,0.12210765804596736,0.0
112,3.1734073552207502,12.272308821902465,0.024841046819531188,0.32050789346232544,-0.01235714470337045,0.02161356905794287,0.7398816029971735,0.7398816029971735,0.1830517419994671,0.1830517419994671,0.030436243852956728,0.030436243852956728,2.7813444786632218,12.062990559924696,0.06820925748016149,0.1359115857056066,0.0
113,2.3424182895011185,12.052278707900093,-0.15328219778794547,0.23455468773273014,-0.02852753841237754,0.011120488148584372,0.7398816029339714,0.7398816029339714,0.18305174193401857,0.18305174193401857,0.030436243848039325,0.030436243848039325,2.84949443219553,12.194925988525549,0.06586772058675279,0.13410939598418076,0.0
114,2.4151812760911997,12.100264856771783,-0.13492571832474523,0.20819105737802118,-0.023954027735979006,0.0074639325900322726,0.7398816028659528,0.7398816028659528,0.18305174187860002,0.18305174187860002,0.030436243844628806,0.030436243844628806,2.9147156593233494,12.329886107009415,0.064553767491435,0.13216825749267933,0.0
115,1.7347284505471647,13.148310205310445,-0.26297479427361015,0.3787815544712499,-0.03410844358912026,0.02337684104339206,0.7398816027986168,0.7398816027986168,0.18305174183430678,0.18305174183430678,0.03043624384244473,0.03043624384244473,2.983326243654787,12.466812900927824,0.07412501623453982,0.13987335865225284,0.0
116,2.722615626771928,12.6522613942927,-0.04971415519912703,0.22919953577886365,-0.009977722888681668,0.0065047974880294845,0.7398816027364092,0.7398816027364092,0.18305174180094774,0.18305174180094774,0.03043624384118294,0.03043624384118294,3.058051208619205,12.609544855292253,0.06739050816563104,0.14134111460825666,0.0
117,3.6371452253978624,12.130028268827362,0.12940436057552118,0.08846609141355319,0.008468513285663667,-0.007858213655506178,0.7398816026823628,0.7398816026823628,0.18305174177740385,0.18305174177740385,0.030436243840554385,0.030436243840554385,3.125492513303616,12.75877799533393,0.06727427920442385,0.14904759082907038,0.0
118,4.056613461687739,12.971607486450228,0.19363792449014788,0.22830600152390973,0.013908363922224783,0.006549658721988183,0.7398816026380562,0.7398816026380562,0.18305174176200148,0.18305174176200148,0.03043624384031073,0.03043624384031073,3.1898614934550418,12.907383537339129,0.06886064678342947,0.14625199788529836,0.0
119,3.835163861877192,13.843316366519291,0.12520640637711844,0.3597439527422429,0.0058761528027304385,0.01873244435258102,0.7398816026037893,0.7398816026037893,0.1830517417528462,0.1830517417528462,0.030436243840257563,0.030436243840257563,3.2544936591811027,13.056081922575846,0.061351787238763084,0.14791146676779648,0.0
120,3.6660582883900283,13.985795946495914,0.07308939356480325,0.3342610122736457,0.000218950749137959,0.014419257390670171,0.7398816025788801,0.7398816025788801,0.1830517417480858,0.1830517417480858,0.03043624384025741,0.03043624384025741,3.309521705743282,13.19826975972803,0.05436339470383136,0.14164971883326302,0.0
121,3.2619697673978383,14.359124988185295,-0.019809911063926725,0.3548958093093883,-0.008864684882681368,0.01502557993356851,0.7398816025620015,0.7398816025620015,0.18305174174609118,0.18305174174609118,0.030436243840225356,0.030436243840225356,3.3644300767021322,13.347081490030536,0.05214290400895053,0.15337763939599425,0.0
122,3.2958160005379606,14.807515582770723,-0.017341594806979874,0.38669638386066624,-0.007759156728675172,0.01666197161876237,0.7398816025515027,0.7398816025515027,0.1830517417455572,0.1830517417455572,0.030436243840120013,0.030436243840120013,3.412289803398372,13.496263875887609,0.04781081019398068,0.14877420660304472,0.0
123,3.318026259737032,14.1577855246604,-0.01662732588832091,0.19952730730445048,-0.006932578622938047,-0.0032216372902144977,0.739881602545675,0.739881602545675,0.18305174174553562,0.18305174174553562,0.030436243839932497,0.030436243839932497,3.4570571868170674,13.642105948131272,0.046180062959058854,0.1414757089990099,0.0
124,3.056090453473243,14.553307692100631,-0.07074305534349798,0.23485832497574488,-0.011535269560655783,0.0005391534260988239,0.7398816025429492,0.7398816025429492,0.18305174174541766,0.18305174174541766,0.03043624383967522,0.03043624383967522,3.499638622851643,13.780280891315561,0.04478889309381681,0.13548390766092835,0.0
125,3.968034871243729,14.877361752036084,0.110568201344349,0.2527468760361228,0.007276805154310673,0.002231577816129827,0.7398816025420151,0.7398816025420151,0.18305174174488298,0.18305174174488298,0.03043624383937201,0.03043624383937201,3.5360278273514116,13.920203488764873,0.019092903828313287,0.14396303783491435,0.0
126,4.415903682054051,14.787977261116671,0.18294214346038123,0.18801130367566796,0.013626995785592623,-0.004301031596555362,0.7398816025418778,0.7398816025418778,0.1830517417438322,0.1830517417438322,0.030436243839050237,0.030436243839050237,3.5486683170290902,14.066931018107368,0.004236255952520836,0.14691926800344426,0.0
127,4.1072011610821475,14.000094192935965,0.09932048898651859,-0.0062661047914690515,0.004140442357829666,-0.022833124786407914,0.7398816025418593,0.7398816025418593,0.18305174174231645,0.18305174174231645,0.03043624383873525,0.03043624383873525,3.5386499667100586,14.213223460509024,-0.020475740348372504,0.14881254646733794,0.0
128,4.0427798632676595,13.841425658779094,0.07111118729045915,-0.05660542027739802,0.000984742257911612,-0.025516338866687735,0.7398816025415641,0.7398816025415641,0.18305174174047237,0.18305174174047237,0.030436243838447063,0.030436243838447063,3.5342180760285182,14.375887295491129,0.0008065278691156974,0.1681486496909938,0.0
129,4.084034565613726,14.40501253049217,0.06617490043681366,0.04136619371998042,0.00040714905878896815,-0.01347015560968544,0.7398816025408234,0.7398816025408234,0.18305174173846975,0.18305174173846975,0.030436243838198915,0.030436243838198915,3.5390670575069705,14.537372761146461,5.5691291372713466e-05,0.1548852472410745,0.0
130,3.8957961798431326,14.241043812054832,0.016906574378480886,-0.0108505755314428,-0.0044386667698702665,-0.01724986689074295,0.7398816025396312,0.7398816025396312,0.18305174173647296,0.18305174173647296,0.030436243837997257,0.030436243837997257,3.531600385604735,14.681781202670667,-0.015425560921454959,0.13598572253302338,0.0
131,4.130529466597461,13.444135644231537,0.05539865398219112,-0.17977671628606642,-0.00025079559556826555,-0.03204580567113609,0.7398816025380833,0.7398816025380833,0.18305174173461689,0.18305174173461689,0.030436243837842707,0.030436243837842707,3.5189043488156377,14.82093343016804,-0.014722168484190558,0.1437005102195533,0.0
132,3.8509072057351537,13.606681940781362,-0.010189896055520398,-0.14190962001704038,-0.006624458332304697,-0.025225839761415382,0.7398816025363244,0.7398816025363244,0.1830517417329952,0.1830517417329952,0.030436243837731476,0.030436243837731476,3.4966309346469373,14.95685439636327,-0.02507487078209244,0.13619993981242617,0.0
133,2.979089402447528,13.981921615806817,-0.18427081812772428,-0.06377942259881188,-0.022959746131488396,-0.015143514030859917,0.739881602534508,0.739881602534508,0.18305174173165847,0.18305174173165847,0.03043624383765699,0.03043624383765699,3.486914230495509,15.090929663367298,-0.005187405558390708,0.13750323480418242,0.0
134,3.797715611409366,13.828737172659983,-0.009326724285756482,-0.09488851814890822,-0.0036543331881273254,-0.01670094790455885,0.739881602532769,0.739881602532769,0.1830517417306188,0.1830517417306188,0.03043624383761135,0.03043624383761135,3.487705421153272,15.227094716583949,0.00357398138392071,0.13507754433373673,0.0
135,3.828850051267411,14.4791350610696,-0.004730649723291241,0.0354442770999696,-0.0028495103580197722,-0.0023578854931820582,0.7398816025312089,0.7398816025312089,0.1830517417298584,0.1830517417298584,0.030436243837586547,0.030436243837586547,3.493015325170279,15.36145993266139,-0.0009565044870516815,0.1359374568550687,0.0
136,3.3223498717556628,14.357192437054264,-0.1051968863594481,0.0026103872826735187,-0.012371969402972402,-0.005330803292159422,0.7398816025298899,0.7398816025298899,0.1830517417293394,0.1830517417293394,0.03043624383757534,0.03043624383757534,3.495071326013522,15.492509196227234,0.008025154492069895,0.12850540074553563,0.0
137,3.5455672847950503,15.218807377623287,-0.0522887009510417,0.16539046353010725,-0.006003925479129429,0.01106832241575636,0.7398816025288372,0.7398816025288372,0.18305174172901365,0.18305174172901365,0.03043624383757177,0.03043624383757177,3.522046305006078,15.619546734201267,0.033873558949939445,0.13023949148841998,0.0
138,4.322186765308217,15.581651584737708,0.10401214610991974,0.21390208962550547,0.009828817619798902,0.014720896512359048,0.7398816025280456,0.7398816025280456,0.1830517417288305,0.1830517417288305,0.030436243837571382,0.030436243837571382,3.5468591912713405,15.759942348970734,0.018698031013730656,0.1441185047700272,0.0
139,4.5299157700574115,16.457365668768674,0.13311721520674402,0.3563057774541467,0.011709205563851808,0.027176283999927244,0.7398816025274879,0.7398816025274879,0.18305174172874308,0.18305174172874308,0.030436243837571188,0.030436243837571188,3.569369010137678,15.90578867209263,0.01937691562442896,0.14905399272694753,0.0
140,4.975768073497928,16.810084993620347,0.20469847274074954,0.38013131655711685,0.01754969196986969,0.026849420640868378,0.739881602527124,0.739881602527124,0.1830517417287119,0.1830517417287119,0.030436243837569505,0.030436243837569505,3.5887587110643357,16.056395899868708,0.016573444288741607,0.14708868803257277,0.0
141,4.640054964961829,16.739623149823945,0.11510248463937355,0.3164513507263255,0.007097688617249201,0.01801832777475109,0.7398816025269082,0.7398816025269082,0.18305174172870659,0.18305174172870659,0.030436243837565678,0.030436243837565678,3.609028941368453,16.199524866330272,0.01833138843559233,0.14230320102158237,0.0
142,4.660780283805715,17.02264242380563,0.10309491422539258,0.3261894381949579,0.005233980894133717,0.01721059479491868,0.7398816025267966,0.7398816025267966,0.18305174172870634,0.18305174172870634,0.030436243837559766,0.030436243837559766,3.629974282698908,16.351103880432742,0.022094351263765015,0.160548356315063,0.0
143,4.4160667746846975,16.874126748326105,0.03996127456055275,0.24910669267911353,-0.0014352436496716733,0.008012330260094323,0.7398816025267501,0.7398816025267501,0.1830517417286987,0.1830517417286987,0.030436243837552272,0.030436243837552272,3.6491444733811207,16.51076586613183,0.015684417754285744,0.15475233906515187,0.0
144,4.665029829406286,16.92697029048149,0.07944206021256034,0.2180466952960588,0.0025560929600101897,0.00420084575367412,0.7398816025267378,0.7398816025267378,0.18305174172867814,0.18305174172867814,0.030436243837543894,0.030436243837543894,3.6646008054498336,16.664799885811252,0.017241315176005505,0.14916688171669779,0.0
145,4.380849427431905,17.840396146790066,0.01080645720435186,0.35750547567660357,-0.004388618618139893,0.017395184389169316,0.7398816025267374,0.7398816025267374,0.1830517417286441,0.1830517417286441,0.03043624383753535,0.03043624383753535,3.6857494581069186,16.81121603400516,0.02234252272350816,0.14729713821707152,0.0
146,4.742584853728422,17.710773651970126,0.0753118096225334,0.2781656271623434,0.002331951131093737,0.007958734057700359,0.7398816025267344,0.7398816025267344,0.18305174172859925,0.18305174172859925,0.03043624383752725,0.03043624383752725,3.7130428312977664,16.973579599960644,0.031145442948332665,0.1706556321507107,0.0
147,4.844857985865711,18.547342485032242,0.08267640514239807,0.39429185465165273,0.0028228828792432182,0.01851041475300494,0.7398816025267213,0.7398816025267213,0.18305174172854768,0.18305174172854768,0.030436243837520055,0.030436243837520055,3.7555301216934738,17.150626053447144,0.048422116306494144,0.19009012731473776,0.0
148,3.8123616476229563,18.278082217865762,-0.1323450830353709,0.2815382845991109,-0.01842771812609632,0.005705683770336579,0.7398816025266959,0.7398816025266959,0.18305174172849403,0.18305174172849403,0.030436243837514025,0.030436243837514025,3.799033327681648,17.343951954912658,0.03586332365915529,0.19489828318357738,0.0
149,3.671877849157731,18.07236361247632,-0.15056304179737073,0.19162408789828925,-0.01840725621316316,-0.003621984042291396,0.7398816025266592,0.7398816025266592,0.18305174172844232,0.18305174172844232,0.030436243837509255,0.030436243837509255,3.831725095395148,17.538288085119305,0.0375388467902464,0.18646261124496644,0.0
150,2.8013004462583484,17.724687563633932,-0.3076487059392673,0.08313855100196314,-0.03193526017603621,-0.013851367114668047,0.739881602526615,0.739881602526615,0.18305174172839564,0.18305174172839564,0.030436243837505702,0.030436243837505702,3.873627975656249,17.73573249458439,0.05016031208890234,0.1980259159158742,0.0
151,2.859008013958864,17.665337820001163,-0.265188083471151,0.04283906456916271,-0.02467798191431344,-0.01643136690187427,0.739881602526567,0.739881602526567,0.18305174172835598,0.18305174172835598,0.030436243837503225,0.030436243837503225,3.9135505269453827,17.93091690587476,0.034758237347045785,0.19439339094470826,0.0
152,2.7567992006803,17.4584822646852,-0.25566166158500986,-0.02070458257626551,-0.021341360755538302,-0.02102714445191877,0.7398816025265194,0.7398816025265194,0.18305174172832414,0.18305174172832414,0.030436243837501632,0.030436243837501632,3.9456761330953434,18.12580767132188,0.03205672343070055,0.19659495552579015,0.0
153,2.9031451155433503,17.327406782671527,-0.19648993919925145,-0.061213783945556655,-0.01348735288173601,-0.022927608605780293,0.7398816025264751,0.7398816025264751,0.18305174172830005,0.18305174172830005,0.030436243837500702,0.030436243837500702,3.9804780744088095,18.319990348342127,0.033091567772001444,0.1987271309489352,0.0
154,2.9168139741732038,17.671649718149563,-0.16765985311831272,-0.00280064770984631,-0.009359309514812224,-0.01499286277913133,0.7398816025264365,0.7398816025264365,0.18305174172828298,0.18305174172828298,0.030436243837500234,0.030436243837500234,4.00888814671429,18.51240270080255,0.019730224219849223,0.1917826801528619,0.0
155,2.5918560982685683,17.990783545139074,-0.2067948417505876,0.04647810424366231,-0.012263910967298876,-0.008723201396442547,0.7398816025264047,0.7398816025264047,0.18305174172827174,0.18305174172827174,0.030436243837500047,0.030436243837500047,4.031683106031389,18.70000991277412,0.026599572280193978,0.17322961917571705,0.0
156,2.828384377112118,17.896226736484472,-0.13137055177688944,0.011090086937131434,-0.00370997421863873,-0.011324339819421908,0.73988160252638,0.73988160252638,0.18305174172826502,0.18305174172826502,0.0304362438375,0.0304362438375,4.065754774316667,18.87092048963242,0.03790758046303492,0.17048212335280585,0.0
157,2.911143039395351,17.598568837462985,-0.09294224112509815,-0.0593659689416342,0.0004005927631292707,-0.017092606856303292,0.739881602526362,0.739881602526362,0.1830517417282615,0.1830517417282615,0.0304362438375,0.0304362438375,4.100548087885021,19.053393276884606,0.03716423934280352,0.19013742859238777,0.0
158,3.3279390195550116,17.90105986297009,0.006868651630364445,-0.004193291585605358,0.010098013957481385,-0.010043167323472237,0.7398816025263497,0.7398816025263497,0.18305174172825997,0.18305174172825997,0.030436243837499984,0.030436243837499984,4.135856796674219,19.235826037269074,0.039333866968049275,0.18331427365885417,0.0
159,3.8917372302647086,17.91412086955329,0.12463796651147785,-0.009890458371848295,0.020601291341020657,-0.009619217313024177,0.739881602526342,0.739881602526342,0.18305174172825955,0.18305174172825955,0.03043624383749991,0.03043624383749991,4.178509300847982,19.417760487806397,0.042664323131366075,0.17667955438812485,0.0
160,4.6477109255625315,18.64542142175746,0.26640253324566815,0.12603424112262157,0.032420703563552214,0.004578513341313897,0.7398816025263377,0.7398816025263377,0.18305174172825953,0.18305174172825953,0.030436243837499783,0.030436243837499783,4.217209340510024,19.59875816607407,0.04059427228568529,0.182495762362092,0.0
161,5.121000597467415,19.101091717319683,0.3360240724264359,0.194477761909502,0.03604962503134622,0.010808510402261308,0.7398816025263357,0.7398816025263357,0.18305174172825947,0.18305174172825947,0.030436243837499603,0.030436243837499603,4.2571880726998375,19.781266410599553,0.04742476832020872,0.18148582766003116,0.0
162,4.852351020729079,19.353969962405984,0.2505858986993678,0.21562577927294624,0.024198555729412877,0.01181712373460481,0.739881602526335,0.739881602526335,0.1830517417282591,0.1830517417282591,0.03043624383749939,0.03043624383749939,4.3071997469452095,19.959066541245875,0.05165028251504111,0.16857009217492816,0.0
163,5.41342292847155,19.737120955212834,0.33299938409434515,0.2589741375647947,0.029877390747616694,0.014892978674214782,0.7398816025263348,0.7398816025263348,0.1830517417282584,0.1830517417282584,0.030436243837499162,0.030436243837499162,4.354483000877567,20.118323856443105,0.047935834314425094,0.15661307298821428,0.0
164,5.066687595271974,19.974985991168417,0.22734674071718242,0.2682959512212708,0.016656508952728542,0.014349514528905663,0.7398816025263348,0.7398816025263348,0.18305174172825733,0.18305174172825733,0.03043624383749894,0.03043624383749894,4.397151444544519,20.27060658780438,0.04451963716931039,0.14677991952477581,0.0
165,5.062013985402549,20.70180643230789,0.19711149585867327,0.37070331214717445,0.012082243637318128,0.022939509992606872,0.7398816025263347,0.7398816025263347,0.18305174172825606,0.18305174172825606,0.030436243837498735,0.030436243837498735,4.445490600326709,20.413363641471136,0.050590346852179655,0.14011675879694815,0.0
166,5.34126100743847,21.844861274387924,0.224039675775342,0.5420900363869146,0.013530456721238905,0.03742045574766254,0.7398816025263343,0.7398816025263343,0.18305174172825464,0.18305174172825464,0.03043624383749856,0.03043624383749856,4.499135807262904,20.552068399549633,0.05460531932950705,0.1387855170191777,0.0
167,5.459229176143865,21.928228808173127,0.2155558070242632,0.4863638809735914,0.011382971134422453,0.02833405402345139,0.7398816025263334,0.7398816025263334,0.1830517417282532,0.1830517417282532,0.030436243837498413,0.030436243837498413,4.556004978511542,20.699956336535287,0.06859593411271984,0.15311178172477719,0.0
168,5.008762924405106,22.221551247610243,0.0958881896014758,0.4742717861029389,-0.0014009431592182271,0.024390504983543258,0.7398816025263323,0.7398816025263323,0.1830517417282519,0.1830517417282519,0.0304362438374983,0.0304362438374983,4.6304371836957685,20.848291770447545,0.0831470178266488,0.1483943350703536,0.0
169,3.9488641384773584,22.38751471838804,-0.13086888557979665,0.43613239042924257,-0.023384312398789773,0.018290746870339127,0.739881602526331,0.739881602526331,0.18305174172825076,0.18305174172825076,0.03043624383749822,0.03043624383749822,4.712001818612002,20.992598928047677,0.08082040893566651,0.14299677183796167,0.0
170,4.127183643192763,21.705414844169493,-0.09164974918762127,0.23447297514478543,-0.017277379704774096,-0.003165272921832874,0.7398816025263296,0.7398816025263296,0.1830517417282498,0.1830517417282498,0.030436243837498163,0.030436243837498163,4.804053717506165,21.136602219152717,0.09316741393198207,0.14123149137135163,0.0
171,4.221080916911668,21.92315924380169,-0.07104170561746184,0.22835274583755966,-0.013581677079878066,-0.0034535273248706587,0.7398816025263284,0.7398816025263284,0.18305174172824906,0.18305174172824906,0.03043624383749813,0.03043624383749813,4.898832453805994,21.27616015933099,0.10459179814792038,0.13644436628767903,0.0
172,4.651263276385103,22.266742276736633,0.014489777486197883,0.24771741306505968,-0.003913241713751502,-0.0012276247424813976,0.7398816025263273,0.7398816025263273,0.18305174172824853,0.18305174172824853,0.03043624383749811,0.03043624383749811,4.999245233434457,21.411828235568493,0.0980448028717841,0.13902730519147116,0.0
173,4.789247050421602,21.900660332580838,0.03505181602374496,0.12685794938528358,-0.0015256913143967769,-0.012897646163998062,0.7398816025263264,0.7398816025263264,0.18305174172824812,0.18305174172824812,0.030436243837498104,0.030436243837498104,5.097512777850827,21.55210558937858,0.10005005140355934,0.14622155090005345,0.0
174,5.593980033309617,22.235673844057466,0.18383892120355858,0.15582938747797906,0.013137240983542372,-0.008813339557033607,0.7398816025263256,0.7398816025263256,0.1830517417282479,0.1830517417282479,0.030436243837498097,0.030436243837498097,5.192503770981667,21.702761765219783,0.0942426713464293,0.15790096146019225,0.0
175,5.332032272763599,21.84639179517157,0.10872213024732265,0.04152513070659511,0.004528107725862785,-0.019103921684691,0.7398816025263252,0.7398816025263252,0.1830517417282477,0.1830517417282477,0.030436243837498097,0.030436243837498097,5.287431407661146,21.859312907991253,0.08494983280906915,0.15657962041946596,0.0
176,5.372479557202151,21.60955648012884,0.09948817467078223,-0.030023036674163013,0.0031856258667692767,-0.02421982959135775,0.7398816025263247,0.7398816025263247,0.18305174172824765,0.18305174172824765,0.030436243837498097,0.030436243837498097,5.372700554322991,22.022734490034246,0.0928847012952083,0.16902100971567277,0.0
177,4.793631198076281,22.11690911892409,-0.029979682213247733,0.052961180185182796,-0.009754649891693742,-0.013762132629859583,0.7398816025263245,0.7398816025263245,0.1830517417282476,0.1830517417282476,0.030436243837498097,0.030436243837498097,5.4661339761468914,22.201554111604487,0.09311647165165841,0.1847987944691526,0.0
178,4.977431778529176,21.898589455281005,0.0029255275791782234,-0.012385064079744684,-0.005593203567914336,-0.018794134922382112,0.7398816025263243,0.7398816025263243,0.1830517417282476,0.1830517417282476,0.030436243837498093,0.030436243837498093,5.554659349845094,22.386670463462426,0.09124857096513819,0.18492056960626005,0.0
179,5.166525937645159,22.611948250374972,0.03419923737420363,0.11224600348363833,-0.0019968560360819555,-0.00480308370840246,0.7398816025263241,0.7398816025263241,0.1830517417282476,0.1830517417282476,0.03043624383749809,0.03043624383749809,5.6533990688289615,22.57607276389067,0.10911628448605368,0.1981461770494793,0.0
180,5.072411906555147,22.367844777813854,0.007363393181087297,0.03838805928328255,-0.004419885945647492,-0.011539348137333837,0.7398816025263241,0.7398816025263241,0.1830517417282476,0.1830517417282476,0.030436243837498086,0.030436243837498086,5.765563231259584,22.770727036375558,0.11118448460874354,0.18281916074036555,0.0
181,5.2642508758000135,22.601425001156684,0.03936565079851013,0.06605614917743968,-0.0008669254681162673,-0.0077146836853386035,0.7398816025263241,0.7398816025263241,0.18305174172824756,0.18305174172824756,0.03043624383749808,0.03043624383749808,5.87121291029896,22.94589092572371,0.1059377087881283,0.1680844371042874,0.0
182,5.092542894501159,22.503722968839796,-0.002596944694208285,0.027144984009751183,-0.004875785933515178,-0.01075788364288334,0.7398816025263241,0.7398816025263241,0.18305174172824754,0.18305174172824754,0.030436243837498073,0.030436243837498073,5.965615660770682,23.110685330799374,0.08876093037184776,0.16741318510891448,0.0
183,5.214783896589076,22.21956434279726,0.01735864853530229,-0.04329847269358961,-0.0024534982772148727,-0.016580179131763437,0.7398816025263241,0.7398816025263241,0.18305174172824748,0.18305174172824748,0.030436243837498066,0.030436243837498066,6.052246759471433,23.279509677584624,0.09023806611983992,0.17195197950134264,0.0
184,5.879511377060194,23.206312811413273,0.14144544909955215,0.14269978382708864,0.009890439685145254,0.003181238101323588,0.7398816025263241,0.7398816025263241,0.18305174172824748,0.18305174172824748,0.030436243837498062,0.030436243837498062,6.155967382828489,23.45360809177688,0.11929359966146968,0.17803982262085144,0.0
185,6.108693509871219,23.35754488085428,0.16748841415673013,0.14723533359349852,0.0114661098309667,0.0033133504744456885,0.7398816025263241,0.7398816025263241,0.18305174172824742,0.18305174172824742,0.03043624383749806,0.03043624383749806,6.27830303350969,23.62779020298265,0.1283499336586345,0.16803915973996764,0.0
186,6.225433868743385,23.67890256874594,0.16793512026038165,0.18419655217724484,0.010391172935467551,0.006595681876454214,0.7398816025263241,0.7398816025263241,0.1830517417282474,0.1830517417282474,0.030436243837498055,0.030436243837498055,6.412844613060623,23.794668287583402,0.13337805760742702,0.16408802190701727,0.0
187,6.7067524013998145,23.594412122796452,0.2384534058839565,0.13772828508473645,0.016256540377089453,0.0014193222494601797,0.7398816025263241,0.7398816025263241,0.18305174172824737,0.18305174172824737,0.030436243837498052,0.030436243837498052,6.554798625440674,23.959119673381974,0.153037740756286,0.16379352298205463,0.0
188,6.693993225473713,24.466942070576064,0.2041128255416286,0.28236816567031003,0.011320818516522174,0.01539041053691929,0.7398816025263241,0.7398816025263241,0.18305174172824734,0.18305174172824734,0.030436243837498052,0.030436243837498052,6.711774615018094,24.13145769958565,0.15518502563380368,0.1842430484702535,0.0
189,6.559203763041983,24.17657094779475,0.1482098331819135,0.18451643204774676,0.004763171990893834,0.004343700397720165,0.7398816025263241,0.7398816025263241,0.18305174172824734,0.18305174172824734,0.030436243837498052,0.030436243837498052,6.870688420136475,24.311935526209304,0.15384094516906496,0.1764016009611248,0.0
190,7.027765299252793,24.84473547555271,0.21500863231262804,0.2827956290320244,0.010814713988826318,0.013507057470083898,0.7398816025263241,0.7398816025263241,0.18305174172824737,0.18305174172824737,0.030436243837498052,0.030436243837498052,7.0232014856886025,24.486475184684725,0.1515433753968275,0.17178457322758545,0.0
191,7.4680078389793625,25.03036018733086,0.268711269369471,0.2760271390946061,0.014998407772806817,0.01152918874650311,0.7398816025263241,0.7398816025263241,0.18305174172824737,0.18305174172824737,0.030436243837498052,0.030436243837498052,7.179045166748121,24.659174352231066,0.1656572200370741,0.17337554796917767,0.0
192,7.8216732290113375,24.868517231009864,0.2988210479279877,0.20100367799214214,0.016472513849786465,0.0030860243949468735,0.7398816025263241,0.7398816025263241,0.18305174172824737,0.18305174172824737,0.030436243837498052,0.030436243837498052,7.3368115305080694,24.836582062109485,0.15335094136506117,0.1818808605591346,0.0
193,8.147869270944653,25.134813349322034,0.3190275087553263,0.21652714710763044,0.01683675836530947,0.004299290425185921,0.7398816025263241,0.7398816025263241,0.18305174172824737,0.18305174172824737,0.030436243837498052,0.030436243837498052,7.491858982361712,25.01852297356748,0.1538810592291552,0.18964845245264364,0.0
194,7.495082781397269,24.95070494276311,0.1446219867221133,0.14224347933465115,-0.0018188230315482196,-0.0033664348005161193,0.7398816025263241,0.7398816025263241,0.18305174172824737,0.18305174172824737,0.030436243837498052,0.030436243837498052,7.644231716509412,25.202339025519375,0.1464712509145658,0.1712991058049232,0.0
195,7.521216557552647,25.74924432268316,0.11986366671668433,0.2672480613138417,-0.00405655859978875,0.009156088710188186,0.7398816025263241,0.7398816025263241,0.18305174172824737,0.18305174172824737,0.030436243837498052,0.030436243837498052,7.7923418339838975,25.375690412233745,0.14712376899696053,0.1728727003096047,0.0
