t,x1_est,x2_est,x3_est,x4_est,x1_std,x2_std,x3_std,x4_std,x1_real,x2_real,x3_real,x4_real,reset
122,3.4559630671613197,13.835987850478922,0.06105078568159259,0.17656620040366197,0.4413377398584402,0.4413377398584402,0.038795247361075876,0.038795247361075876,3.412289803398372,13.496263875887609,0.04781081019398068,0.14877420660304472,0.0
123,3.5045274494426533,13.777970126436452,0.060286755328459285,0.16221224811742865,0.44133772825906464,0.44133772825906464,0.03879524249430479,0.03879524249430479,3.4570571868170674,13.642105948131272,0.046180062959058854,0.1414757089990099,0.0
124,3.448005315192137,14.058382597997626,0.053139338681503646,0.1694447990624875,0.44133771535705213,0.44133771535705213,0.03879523804427931,0.03879523804427931,3.499638622851643,13.780280891315561,0.04478889309381681,0.13548390766092835,0.0
125,3.792734071668057,14.324080413226941,0.07098139552108507,0.17533442221280526,0.44133770143442186,0.44133770143442186,0.03879523400741962,0.03879523400741962,3.5360278273514116,13.920203488764873,0.019092903828313287,0.14396303783491435,0.0
126,4.007621615927954,14.450102694498463,0.07978686405926476,0.172317063264531,0.44133768677857715,0.44133768677857715,0.03879523037354835,0.03879523037354835,3.5486683170290902,14.066931018107368,0.004236255952520836,0.14691926800344426,0.0
127,3.969782714171557,14.31645473850893,0.07258946560976451,0.15359538149770083,0.4413376716689499,0.4413376716689499,0.0387952271271803,0.0387952271271803,3.5386499667100586,14.213223460509024,-0.020475740348372504,0.14881254646733794,0.0
128,4.002532147441243,14.363683809926188,0.07015169559312362,0.14708693794822159,0.44133765636728317,0.44133765636728317,0.03879522424872043,0.03879522424872043,3.5342180760285182,14.375887295491129,0.0008065278691156974,0.1681486496909938,0.0
129,4.066691467850105,14.650841526592018,0.06978502843171529,0.1556577221947642,0.44133764111095963,0.44133764111095963,0.03879522171555292,0.03879522171555292,3.5390670575069705,14.537372761146461,5.5691291372713466e-05,0.1548852472410745,0.0
130,4.047487656065058,14.693554057711625,0.06433989482000493,0.1487467246505065,0.4413376261088362,0.4413376261088362,0.03879521950301105,0.03879521950301105,3.531600385604735,14.681781202670667,-0.015425560921454959,0.13598572253302338,0.0
131,4.166916331551382,14.494141166221397,0.0677107192457689,0.12744320469677312,0.44133761153910483,0.44133761153910483,0.03879521758522385,0.03879521758522385,3.5189043488156377,14.82093343016804,-0.014722168484190558,0.1437005102195533,0.0
132,4.109840895684163,14.59081515789198,0.06007518625947541,0.12556046906146937,0.44133759754875374,0.44133759754875374,0.03879521593583999,0.03879521593583999,3.4966309346469373,14.95685439636327,-0.02507487078209244,0.13619993981242617,0.0
133,3.8261961840054957,14.759164302033923,0.03904332959849964,0.1281786627895717,0.441337584254258,0.441337584254258,0.038795214528633,0.038795214528633,3.486914230495509,15.090929663367298,-0.005187405558390708,0.13750323480418242,0.0
134,4.10147115587256,14.745649219923358,0.05349809328664782,0.1195085727925181,0.4413375717431824,0.4413375717431824,0.03879521333799455,0.03879521333799455,3.487705421153272,15.227094716583949,0.00357398138392071,0.13507754433373673,0.0
135,4.127555481283191,15.00195877327988,0.051820673937171144,0.1278792795433472,0.441337560076426,0.441337560076426,0.03879521233932444,0.03879521233932444,3.493015325170279,15.36145993266139,-0.0009565044870516815,0.1359374568550687,0.0
136,3.9602399484634034,15.003211057961266,0.0384119623414338,0.12013110830561996,0.4413375492908839,0.4413375492908839,0.038795211509326966,0.038795211509326966,3.495071326013522,15.492509196227234,0.008025154492069895,0.12850540074553563,0.0
137,4.026922166648445,15.34162437639841,0.04014178922996268,0.13348756459175584,0.44133753940234266,0.44133753940234266,0.03879521082622416,0.03879521082622416,3.522046305006078,15.619546734201267,0.033873558949939445,0.13023949148841998,0.0
138,4.296588404697356,15.53355835131395,0.05418614602741528,0.13706383824949164,0.44133753040846047,0.44133753040846047,0.03879521026989647,0.03879521026989647,3.5468591912713405,15.759942348970734,0.018698031013730656,0.1441185047700272,0.0
139,4.395188720484144,15.918729249804924,0.056903801802216,0.15224524518982527,0.44133752229171874,0.44133752229171874,0.03879520982196118,0.03879520982196118,3.569369010137678,15.90578867209263,0.01937691562442896,0.14905399272694753,0.0
140,4.5862698772719215,16.15202829263064,0.06511397132082981,0.15720484078469796,0.44133751502225516,0.44133751502225516,0.03879520946579874,0.03879520946579874,3.5887587110643357,16.056395899868708,0.016573444288741607,0.14708868803257277,0.0
141,4.5179683296159805,16.247215129238445,0.05695041773835898,0.15341002512862642,0.44133750856051657,0.44133750856051657,0.03879520918653632,0.03879520918653632,3.609028941368453,16.199524866330272,0.01833138843559233,0.14230320102158237,0.0
142,4.561257968049017,16.46210548611504,0.05611452919361352,0.1571719411867577,0.44133750285968687,0.44133750285968687,0.038795208970997086,0.038795208970997086,3.629974282698908,16.351103880432742,0.022094351263765015,0.160548356315063,0.0
143,4.509874502615467,16.532386781218012,0.0495368413081335,0.1518551950270818,0.4413374978678641,0.4413374978678641,0.03879520880762316,0.03879520880762316,3.6491444733811207,16.51076586613183,0.015684417754285744,0.15475233906515187,0.0
144,4.6220334220170916,16.664041432140216,0.053368619634843024,0.15061914522730901,0.44133749352997365,0.44133749352997365,0.03879520868637904,0.03879520868637904,3.6646008054498336,16.664799885811252,0.017241315176005505,0.14916688171669779,0.0
145,4.55367493661697,17.09965242184263,0.04592026756660054,0.16805749302682885,0.44133748978941584,0.44133748978941584,0.03879520859864156,0.03879520859864156,3.6857494581069186,16.81121603400516,0.02234252272350816,0.14729713821707152,0.0
146,4.701021035442761,17.199501095330817,0.052126406317770775,0.16388386789746126,0.4413374865894534,0.4413374865894534,0.038795208537081516,0.038795208537081516,3.7130428312977664,16.973579599960644,0.031145442948332665,0.1706556321507107,0.0
147,4.769922634706777,17.633210159690442,0.053152862539255864,0.18039418479870506,0.44133748387435345,0.44133748387435345,0.038795208495541376,0.038795208495541376,3.7555301216934738,17.150626053447144,0.048422116306494144,0.19009012731473776,0.0
148,4.4379865257388795,17.70528965069295,0.02958967767179685,0.17376652380962743,0.4413374815902994,0.4413374815902994,0.03879520846891253,0.03879520846891253,3.799033327681648,17.343951954912658,0.03586332365915529,0.19489828318357738,0.0
149,4.3761276472304305,17.783436991305056,0.02399403769003823,0.1679156875922838,0.44133747968609416,0.44133747968609416,0.03879520845301502,0.03879520845301502,3.831725095395148,17.538288085119305,0.0375388467902464,0.18646261124496644,0.0
150,4.044862188661103,17.795932724193598,0.0022560865040243024,0.15840570566567577,0.44133747811367724,0.44133747811367724,0.03879520844448202,0.03879520844448202,3.873627975656249,17.73573249458439,0.05016031208890234,0.1980259159158742,0.0
151,4.001913714909137,17.88841970881993,-0.0005099325293464285,0.15437220913307514,0.4413374768284769,0.4413374768284769,0.03879520844065063,0.03879520844065063,3.9135505269453827,17.93091690587476,0.034758237347045785,0.19439339094470826,0.0
152,3.9001322566425944,17.917358982553793,-0.006706629659985417,0.14669710099959066,0.4413374757896216,0.4413374757896216,0.03879520843946028,0.03879520843946028,3.9456761330953434,18.12580767132188,0.03205672343070055,0.19659495552579015,0.0
153,3.8785641407125553,17.95513329305665,-0.007615988228290649,0.1400322310786386,0.4413374749600319,0.4413374749600319,0.038795208439359415,0.038795208439359415,3.9804780744088095,18.319990348342127,0.033091567772001444,0.1987271309489352,0.0
154,3.8131577286134655,18.146646272211722,-0.011152122927375307,0.14318228341282624,0.44133747430641324,0.44133747430641324,0.038795208439220956,0.038795208439220956,4.00888814671429,18.51240270080255,0.019730224219849223,0.1917826801528619,0.0
155,3.625818204168873,18.334608917679674,-0.021932843054510216,0.14592234624564404,0.44133747379916954,0.44133747379916954,0.03879520843826659,0.03879520843826659,4.031683106031389,18.70000991277412,0.026599572280193978,0.17322961917571705,0.0
156,3.622624876975771,18.38031048737103,-0.020786191962742534,0.1397899432687646,0.4413374734122539,0.4413374734122539,0.03879520843599976,0.03879520843599976,4.065754774316667,18.87092048963242,0.03790758046303492,0.17048212335280585,0.0
157,3.5741896333450733,18.34098154585856,-0.022478008100399037,0.12882984874287767,0.4413374731229735,0.4413374731229735,0.03879520843214721,0.03879520843214721,4.100548087885021,19.053393276884606,0.03716423934280352,0.19013742859238777,0.0
158,3.6484931401827914,18.493363213233003,-0.016556049870323504,0.13027095954040574,0.4413374729117604,0.4413374729117604,0.038795208426608385,0.038795208426608385,4.135856796674219,19.235826037269074,0.039333866968049275,0.18331427365885417,0.0
159,3.794637907503269,18.54721871971683,-0.006600559450814629,0.12559517902533276,0.4413374727619213,0.4413374727619213,0.03879520841941238,0.03879520841941238,4.178509300847982,19.417760487806397,0.042664323131366075,0.17667955438812485,0.0
160,4.036511303558743,18.849111346943673,0.00860329833567744,0.13638263288590197,0.44133747265937623,0.44133747265937623,0.03879520841068174,0.03879520841068174,4.217209340510024,19.59875816607407,0.04059427228568529,0.182495762362092,0.0
161,4.214982795993238,19.077562111731222,0.01899735296615815,0.1420161842272164,0.4413374725923931,0.4413374725923931,0.03879520840060251,0.03879520840060251,4.2571880726998375,19.781266410599553,0.04742476832020872,0.18148582766003116,0.0
162,4.155456160512896,19.24781596643988,0.014192553394452426,0.1437440173355363,0.4413374725513265,0.4413374725513265,0.03879520838939975,0.03879520838939975,4.3071997469452095,19.959066541245875,0.05165028251504111,0.16857009217492816,0.0
163,4.384776864252698,19.470264936950937,0.02735601675865698,0.1485598899493447,0.4413374725283647,0.4413374725283647,0.03879520837731811,0.03879520837731811,4.354483000877567,20.118323856443105,0.047935834314425094,0.15661307298821428,0.0
164,4.320465246099145,19.65300451761637,0.02174697139528657,0.15065130897543955,0.4413374725172896,0.4413374725172896,0.0387952083646066,0.0387952083646066,4.397151444544519,20.27060658780438,0.04451963716931039,0.14677991952477581,0.0
165,4.367354866844698,20.015745662145342,0.023285423444596203,0.16362886108617636,0.44133747251325217,0.44133747251325217,0.0387952083515071,0.0387952083515071,4.445490600326709,20.413363641471136,0.050590346852179655,0.14011675879694815,0.0
166,4.518507777299665,20.55436232114049,0.031109499368509194,0.18657396675750915,0.44133747251256483,0.44133747251256483,0.03879520833824601,0.03879520833824601,4.499135807262904,20.552068399549633,0.05460531932950705,0.1387855170191777,0.0
167,4.627309925532582,20.762927095217943,0.03586343015769459,0.1879195609356631,0.4413374725125135,0.4413374725125135,0.03879520832502853,0.03879520832502853,4.556004978511542,20.699956336535287,0.06859593411271984,0.15311178172477719,0.0
168,4.541419464468831,21.047454939302458,0.02841343867726924,0.19383091932574875,0.4413374725111878,0.4413374725111878,0.03879520831203505,0.03879520831203505,4.6304371836957685,20.848291770447545,0.0831470178266488,0.1483943350703536,0.0
169,4.220401569642545,21.29629409596888,0.007032105964812782,0.19719681503039008,0.4413374725073305,0.4413374725073305,0.0387952082994194,0.0387952082994194,4.712001818612002,20.992598928047677,0.08082040893566651,0.14299677183796167,0.0
170,4.293069059726014,21.246719067732453,0.011048265509634145,0.18209710765399223,0.4413374725002056,0.4413374725002056,0.03879520828730834,0.03879520828730834,4.804053717506165,21.136602219152717,0.09316741393198207,0.14123149137135163,0.0
171,4.341259507551165,21.48214760794257,0.013320956254052607,0.18536040145098187,0.4413374724894836,0.4413374724894836,0.03879520827580225,0.03879520827580225,4.898832453805994,21.27616015933099,0.10459179814792038,0.13644436628767903,0.0
172,4.510980023664041,21.764706638772232,0.02289087944888984,0.191307882496562,0.44133747247514343,0.44133747247514343,0.03879520826497645,0.03879520826497645,4.999245233434457,21.411828235568493,0.0980448028717841,0.13902730519147116,0.0
173,4.593481783466255,21.80212960645005,0.026538405995327044,0.18189182776677626,0.4413374724573903,0.4413374724573903,0.03879520825488323,0.03879520825488323,5.097512777850827,21.55210558937858,0.10005005140355934,0.14622155090005345,0.0
174,4.917607196381932,22.064649566878536,0.04474743932872835,0.1868253776903453,0.4413374724365858,0.4413374724365858,0.03879520824555414,0.03879520824555414,5.192503770981667,21.702761765219783,0.0942426713464293,0.15790096146019225,0.0
175,4.896144809597496,22.074718118637318,0.04069613029167292,0.17600981498166451,0.44133747241319216,0.44133747241319216,0.03879520823700246,0.03879520823700246,5.287431407661146,21.859312907991253,0.08494983280906915,0.15657962041946596,0.0
176,4.970081386930873,22.112167194416493,0.04273007799060774,0.16753143031042245,0.4413374723877266,0.4413374723877266,0.03879520822922586,0.03879520822922586,5.372700554322991,22.022734490034246,0.0928847012952083,0.16902100971567277,0.0
177,4.823989400500406,22.39311829730965,0.031176256139582532,0.17447145977911974,0.44133747236072585,0.44133747236072585,0.03879520822220888,0.03879520822220888,5.4661339761468914,22.201554111604487,0.09311647165165841,0.1847987944691526,0.0
178,4.921856560002022,22.42688217869249,0.03525700178106604,0.16586171229755853,0.4413374723327184,0.4413374723327184,0.03879520821592544,0.03879520821592544,5.554659349845094,22.386670463462426,0.09124857096513819,0.18492056960626005,0.0
179,5.02670573558365,22.77179943852534,0.0395152730828414,0.17681793133561116,0.44133747230420506,0.44133747230420506,0.0387952082103411,0.0387952082103411,5.6533990688289615,22.57607276389067,0.10911628448605368,0.1981461770494793,0.0
180,5.036308250832712,22.79653706283422,0.03768494315825988,0.16751229865415238,0.4413374722756441,0.4413374722756441,0.03879520820541518,0.03879520820541518,5.765563231259584,22.770727036375558,0.11118448460874354,0.18281916074036555,0.0
181,5.140829320532679,22.970598029979687,0.04177457485046953,0.1679130047331792,0.44133747224744285,0.44133747224744285,0.03879520820110261,0.03879520820110261,5.87121291029896,22.94589092572371,0.1059377087881283,0.1680844371042874,0.0
182,5.121553385472063,23.02688433489695,0.03803895890364181,0.1610826853708771,0.44133747221995195,0.44133747221995195,0.038795208197355636,0.038795208197355636,5.965615660770682,23.110685330799374,0.08876093037184776,0.16741318510891448,0.0
183,5.196570275269139,23.002763168606705,0.0403015992733277,0.14975025812941187,0.44133747219346403,0.44133747219346403,0.038795208194125186,0.038795208194125186,6.052246759471433,23.279509677584624,0.09023806611983992,0.17195197950134264,0.0
184,5.466961676511486,23.4084916615302,0.054380550203615194,0.16541329480486056,0.44133747216821395,0.44133747216821395,0.038795208191362104,0.038795208191362104,6.155967382828489,23.45360809177688,0.11929359966146968,0.17803982262085144,0.0
185,5.608952579037046,23.55063851154255,0.05974133473513787,0.16398964572639463,0.44133747214438174,0.44133747214438174,0.038795208189018125,0.038795208189018125,6.27830303350969,23.62779020298265,0.1283499336586345,0.16803915973996764,0.0
186,5.719273417028002,23.751998213877783,0.06283624089026228,0.16627627985229887,0.4413374721220959,0.4413374721220959,0.03879520818704666,0.03879520818704666,6.412844613060623,23.794668287583402,0.13337805760742702,0.16408802190701727,0.0
187,5.962814429877801,23.815520713254877,0.07389337421460765,0.15998888501499334,0.44133747210143875,0.44133747210143875,0.0387952081854034,0.0387952081854034,6.554798625440674,23.959119673381974,0.153037740756286,0.16379352298205463,0.0
188,6.050076523773327,24.208738861365198,0.07471139199178654,0.17425993623933958,0.4413374720824515,0.4413374720824515,0.03879520818404676,0.03879520818404676,6.711774615018094,24.13145769958565,0.15518502563380368,0.1842430484702535,0.0
189,6.0919695095910935,24.2195805282509,0.07270326852826087,0.16426054567424925,0.44133747206513957,0.44133747206513957,0.03879520818293819,0.03879520818293819,6.870688420136475,24.311935526209304,0.15384094516906496,0.1764016009611248,0.0
190,6.340636842434822,24.552782608323515,0.08347032297970401,0.17459789896881986,0.44133747204947854,0.44133747204947854,0.03879520818204234,0.03879520818204234,7.0232014856886025,24.486475184684725,0.1515433753968275,0.17178457322758545,0.0
191,6.597301067337075,24.737300444137848,0.09406787413255628,0.17520488938237622,0.44133747203541923,0.44133747203541923,0.038795208181327145,0.038795208181327145,7.179045166748121,24.659174352231066,0.1656572200370741,0.17337554796917767,0.0
192,6.8402729044140544,24.800716788789796,0.1031791496835231,0.16836466690380686,0.4413374720228929,0.4413374720228929,0.03879520818076384,0.03879520818076384,7.3368115305080694,24.836582062109485,0.15335094136506117,0.1818808605591346,0.0
193,7.086869530626677,25.00351794460814,0.11195471295023837,0.17047179913390004,0.44133747201181583,0.44133747201181583,0.03879520818032684,0.03879520818032684,7.491858982361712,25.01852297356748,0.1538810592291552,0.18964845245264364,0.0
194,6.997168874484355,25.05136315856591,0.09961563481010982,0.16296840845625887,0.4413374720020936,0.4413374720020936,0.03879520817999364,0.03879520817999364,7.644231716509412,25.202339025519375,0.1464712509145658,0.1712991058049232,0.0
195,7.117417652387146,25.43426272309652,0.10087815495050752,0.17642576261687262,0.44133747199362505,0.44133747199362505,0.03879520817974464,0.03879520817974464,7.7923418339838975,25.375690412233745,0.14712376899696053,0.1728727003096047,0.0
196,7.361860368240858,25.569102346695406,0.10966271815422862,0.17388115088049472,0.44133747198630485,0.44133747198630485,0.038795208179562946,0.038795208179562946,7.945269461396793,25.546905741015216,0.15176015615514543,0.1757744414907422,0.0
197,7.486065049639323,25.710263848402025,0.11055252546059038,0.17187907025303564,0.441337471980027,0.441337471980027,0.03879520817943414,0.03879520817943414,8.10202574609997,25.722769289257826,0.15647372237420215,0.17496155278193137,0.0
198,7.703873677546999,25.822528781449172,0.11711541260363169,0.16823134442964924,0.44133747197468653,0.44133747197468653,0.03879520817934607,0.03879520817934607,8.255725253543435,25.896822878443672,0.1591219025119918,0.17321483384295805,0.0
199,7.908477003138944,26.236485271224417,0.1224687052017018,0.18326700543477567,0.4413374719701818,0.4413374719701818,0.03879520817928861,0.03879520817928861,8.415203231206789,26.07001769173235,0.15979554958910427,0.1717100866892084,0.0
200,8.226104838879383,26.558267757719552,0.13441028539584657,0.19174262079874385,0.4413374719664155,0.4413374719664155,0.038795208179253436,0.038795208179253436,8.586188488894464,26.24488454200221,0.17112624619696387,0.17769258682368053,0.0
201,8.308156121335067,26.67235666966148,0.13120649354262995,0.18699107272033888,0.441337471963296,0.441337471963296,0.03879520817923383,0.03879520817923383,8.760828702374866,26.409246752601348,0.17942148405813607,0.15860770786765402,0.0
202,8.466137098165303,26.878418207135255,0.13284479577557454,0.18815797423075228,0.44133747196073797,0.44133747196073797,0.038795208179224404,0.038795208179224404,8.939172868313184,26.560256952277474,0.18066955378146252,0.13954942349849023,0.0
203,8.845616095571415,26.62711355399122,0.1479360809710542,0.16126772219505667,0.4413374719586629,0.4413374719586629,0.038795208179221004,0.038795208179221004,9.111610554147173,26.70375831547002,0.17123290317662943,0.13701744550783607,0.0
204,9.219897564871466,26.7850377974469,0.1617859152008377,0.1610631382773855,0.44133747195699935,0.44133747195699935,0.03879520817922044,0.03879520817922044,9.28541312381123,26.82500362550256,0.16565236368813627,0.1086925825550297,0.0
205,9.389146153873249,26.95948970687425,0.16224254829514415,0.16188238298273436,0.441337471955683,0.441337471955683,0.038795208179220386,0.038795208179220386,9.456735215553111,26.936870004049247,0.17246305612033622,0.11023541452281137,0.0
206,9.600603589352719,27.208066255266186,0.16525395504029755,0.1671871070086353,0.4413374719546564,0.4413374719546564,0.0387952081792192,0.0387952081792192,9.625190763832922,27.0398420107717,0.1632967647322071,0.09458519465482415,0.0
207,9.599951456681751,27.283124822432715,0.15510233750784547,0.16154985937533545,0.4413374719538689,0.4413374719538689,0.0387952081792158,0.0387952081792158,9.785464962467119,27.132349139282667,0.16011059474614867,0.09367330403455504,0.0
208,9.614767437888123,27.211066320458084,0.14651836416578173,0.14725561152986452,0.4413374719532763,0.4413374719532763,0.038795208179209555,0.038795208179209555,9.931958688164917,27.227885228261066,0.1399135195042811,0.08888861220406628,0.0
209,9.906163862556694,27.160434370293252,0.15538329901758943,0.13514708152664312,0.4413374719528402,0.4413374719528402,0.038795208179200194,0.038795208179200194,10.073102399926771,27.317186271551662,0.146668663794609,0.08531151157163296,0.0
210,10.006414271972984,27.349505344040548,0.15200977598164725,0.13844662729523186,0.4413374719525278,0.4413374719525278,0.0387952081791877,0.0387952081791877,10.22305337170645,27.402061865547683,0.15221125094213542,0.0885191178720803,0.0
211,10.331704273240184,27.535874525382994,0.16261260917074255,0.14137895754653826,0.44133747195231143,0.44133747195231143,0.03879520817917225,0.03879520817917225,10.38025356587094,27.497809914438157,0.1692323242520632,0.10456807966192522,0.0
212,10.580739461615623,27.5343169455665,0.16790071512495827,0.1326328224362431,0.44133747195216777,0.44133747195216777,0.03879520817915417,0.03879520817915417,10.550520213276833,27.61127551186285,0.1629114845084642,0.1210042961650172,0.0
213,10.822606948261058,27.788520516285036,0.17242666341869795,0.14007160757511566,0.44133747195207784,0.44133747195207784,0.03879520817913385,0.03879520817913385,10.713886971217217,27.72384240854604,0.16603789187281023,0.10834945255586115,0.0
214,11.26487246652085,27.882593429029935,0.18893781673185606,0.1372569962286727,0.44133747195202583,0.44133747195202583,0.03879520817911175,0.03879520817911175,10.885553158661226,27.83828780703589,0.1772655063351543,0.10815998256811979,0.0
215,11.15492083526938,27.98981588671041,0.17064908843789942,0.13541921467215223,0.44133747195199935,0.44133747195199935,0.03879520817908833,0.03879520817908833,11.05283791553478,27.944631242026382,0.1560712344381341,0.10403633232663839,0.0
216,11.350780034238502,27.907567494553447,0.17219166836126984,0.12210036468746781,0.4413374719519885,0.4413374719519885,0.038795208179064046,0.038795208179064046,11.213631616263706,28.040352220579475,0.1675416549779419,0.0889965178574072,0.0
217,11.701165929978202,27.86902434081337,0.1830951841262672,0.11227075818736737,0.44133747195198597,0.44133747195198597,0.03879520817903933,0.03879520817903933,11.387458854971818,28.129310293146954,0.1818692315511548,0.08038895528987965,0.0
218,11.77940443338086,28.211685615847657,0.17667911505290063,0.12636810954101946,0.4413374719519859,0.4413374719519859,0.038795208179014586,0.038795208179014586,11.579671207054263,28.214511590776173,0.19727236724297492,0.08274468944985705,0.0
219,11.938182133314127,28.17253530965853,0.1755837464495275,0.11624021324571397,0.4413374719519845,0.4413374719519845,0.03879520817899016,0.03879520817899016,11.767303806594718,28.30039073491584,0.18462960966043407,0.08417964968395789,0.0
220,12.087151809856099,28.18577365224303,0.17395525974108095,0.10993763803269477,0.4413374719519789,0.4413374719519789,0.038795208178966346,0.038795208178966346,11.955151880044175,28.386521625439432,0.18149625105433617,0.0875677766517325,0.0
221,12.439495121846736,28.413517010020783,0.18487063544434795,0.11714604506890264,0.4413374719519676,0.4413374719519676,0.03879520817894342,0.03879520817894342,12.141642537807094,28.482133223403046,0.1922997089283359,0.10327788721235495,0.0
222,12.666407603279817,28.620885292517848,0.1874431314071592,0.12266664807957783,0.44133747195194967,0.44133747195194967,0.03879520817892156,0.03879520817892156,12.334276255693144,28.581475590481766,0.1876203606512706,0.0858038443301268,0.0
223,12.941246983944033,28.85281234648672,0.19279081519913147,0.1293521764248496,0.44133747195192496,0.44133747195192496,0.03879520817890094,0.03879520817890094,12.51372137523629,28.673574320593843,0.17308053682847008,0.10245848781434698,0.0
224,12.785948714978721,28.872938532873913,0.17149161335269048,0.12266875394903787,0.4413374719518937,0.4413374719518937,0.038795208178881664,0.038795208178881664,12.684552368365352,28.778430905899135,0.16567439639616313,0.10726408645471792,0.0
225,12.964550018068596,28.95620594727154,0.1719266477265528,0.12025782777437809,0.4413374719518566,0.4413374719518566,0.038795208178863796,0.038795208178863796,12.853041446897333,28.88053004963756,0.17237882088664397,0.09295399947904824,0.0
226,13.096214641295253,28.91307948416792,0.16946305715281382,0.1102605163151617,0.44133747195181433,0.44133747195181433,0.03879520817884737,0.03879520817884737,13.030528176645259,28.97473265918683,0.1753789887642709,0.09592648854730351,0.0
227,13.171079313115571,28.803982722211522,0.16367468229360665,0.09683827712716336,0.44133747195176787,0.44133747195176787,0.038795208178832405,0.038795208178832405,13.217304332039685,29.070774988668266,0.19461995007227664,0.09766134702802617,0.0
228,13.51154978954692,29.045471168673206,0.17449262941187083,0.10568926756016912,0.44133747195171824,0.44133747195171824,0.03879520817881886,0.03879520817881886,13.404722356064427,29.169136100078855,0.1913478948734391,0.093951507150722,0.0
229,13.92861419075069,29.18915445271746,0.18933533883505477,0.10801408112906499,0.4413374719516664,0.4413374719516664,0.03879520817880671,0.03879520817880671,13.602474111205286,29.257603674463525,0.1973579133646781,0.08985186858648891,0.0
230,13.917279842601799,29.30578970574168,0.17705657353626983,0.10854160149296332,0.4413374719516133,0.4413374719516133,0.038795208178795886,0.038795208178795886,13.80611419596078,29.3407014061675,0.21078937388946126,0.0771240327890932,0.0
231,14.105996134673948,29.30904519718084,0.17777001934616626,0.1020992560943989,0.44133747195156,0.44133747195156,0.03879520817878631,0.03879520817878631,14.010783082716609,29.423070878127124,0.2018069207055558,0.08592864496138611,0.0
232,14.39983072254098,29.407652640657865,0.18487188718575573,0.10188559578406287,0.4413374719515071,0.4413374719515071,0.03879520817877791,0.03879520817877791,14.218652532457881,29.513888251469883,0.21217974668992504,0.09278022923371157,0.0
233,14.228533815928026,29.64485355648558,0.1630782964768978,0.11016539669030441,0.44133747195145523,0.44133747195145523,0.03879520817877059,0.03879520817877059,14.438211970540419,29.61954395259781,0.22479943520121384,0.11596439449844148,0.0
234,14.485280862387048,29.89222603003107,0.1688097879350577,0.11856095218927985,0.4413374719514051,0.4413374719514051,0.03879520817876427,0.03879520817876427,14.657729863498746,29.734979246948452,0.221361294485642,0.11874435384410825,0.0
235,14.749143508620051,30.0078624744129,0.17462597151295597,0.11838200465853002,0.44133747195135714,0.44133747195135714,0.03879520817875885,0.03879520817875885,14.874228053077307,29.857514930061807,0.21185624751778576,0.12694723055447468,0.0
236,14.915342667686373,30.298073905431522,0.17411034379755877,0.1288960650002244,0.4413374719513118,0.4413374719513118,0.03879520817875424,0.03879520817875424,15.081822886998179,29.988294987884373,0.20360392449292586,0.127481947354793,0.0
237,15.18852788398753,30.387297099496315,0.1801726301586006,0.12646852410819348,0.44133747195126927,0.44133747195126927,0.03879520817875035,0.03879520817875035,15.28547916983655,30.11124795004594,0.19936587100162978,0.12562136495608323,0.0
238,15.360547057466219,30.722928109025098,0.1796737287926243,0.13926695473509831,0.44133747195122974,0.44133747195122974,0.038795208178747105,0.038795208178747105,15.481142924218116,30.238720423931124,0.19310910480340496,0.1235587506844455,0.0
239,15.508417404395681,30.801429826997293,0.1777277135898591,0.13554879435048803,0.4413374719511933,0.4413374719511933,0.03879520817874441,0.03879520817874441,15.674582158784366,30.369229141052386,0.2035964741235424,0.13472232853403335,0.0
240,15.846409531032704,30.79521374744771,0.18753412303379507,0.12687435208473752,0.44133747195116,0.44133747195116,0.03879520817874221,0.03879520817874221,15.890230319770824,30.50024556309929,0.22146476429524448,0.1288415746783919,0.0
241,16.28930257115977,30.93407863416834,0.2031592643147838,0.12760804018090052,0.4413374719511298,0.4413374719511298,0.03879520817874042,0.03879520817874042,16.104573551792093,30.63210432701099,0.20201088486994123,0.13269518323095425,0.0
242,16.662503431785073,31.023954517517748,0.21356392923207038,0.12529924952639943,0.4413374719511026,0.4413374719511026,0.03879520817873899,0.03879520817873899,16.302244332360516,30.764960500884957,0.19771662446084254,0.13813803125491408,0.0
243,16.721877565101522,31.110094386393666,0.2041292191671451,0.12290312856025248,0.44133747195107836,0.44133747195107836,0.038795208178737856,0.038795208178737856,16.50842652189896,30.90938838376988,0.2164505789219237,0.14230051373320043,0.0
244,16.6912480647865,31.054935141181975,0.18976458212761294,0.11200768077763784,0.4413374719510568,0.4413374719510568,0.03879520817873697,0.03879520817873697,16.73110274335502,31.052743224089856,0.22752306000943218,0.14769489591478688,0.0
245,16.827209580269578,30.839190644866967,0.18647242954786106,0.09195287270389606,0.44133747195103795,0.44133747195103795,0.03879520817873629,0.03879520817873629,16.958468445072963,31.19957302135664,0.22569278535574336,0.14405531625742854,0.0
246,17.060857948049343,30.771237834933803,0.18935907516935482,0.0821684135932538,0.4413374719510214,0.4413374719510214,0.038795208178735774,0.038795208178735774,17.181221492768067,31.344107130834786,0.22364563274144672,0.13941696073056462,0.0
247,17.216893932433152,31.04822809767948,0.18732007058956474,0.09408935589783836,0.44133747195100714,0.44133747195100714,0.038795208178735406,0.038795208178735406,17.41129573739191,31.47570857028501,0.2345336750873738,0.12866388106971322,0.0
