t,x1_est,x2_est,x1_std,x2_std,x1_real,x2_real
83,-64.69229231215655,-42.41364890133054,0.5478496425546434,0.5478496425546434,-201.24376227189222,-122.78474754876989
84,-66.36259117679529,-43.48574671995712,0.5446754947023192,0.5446754947023192,-206.23384853608422,-124.8667811134955
85,-68.0441120837122,-44.54844503364296,0.5415578550008103,0.5415578550008103,-211.3253545472795,-126.92378651673617
86,-69.76869077593311,-45.52771455478716,0.5384951007883818,0.5384951007883818,-216.52351751270095,-128.9716499527558
87,-71.52947347181687,-46.5466261963752,0.5354856740643781,0.5354856740643781,-221.82485402261443,-131.01706715125414
88,-73.29076260089701,-47.603648799380686,0.5325280782120017,0.5325280782120017,-227.23546524391077,-133.05444603892815
89,-75.15758982338751,-48.529369721712655,0.5296208749218595,0.5296208749218595,-232.75597111240492,-135.08479566808109
90,-77.02194922477904,-49.5718653472313,0.526762681301901,0.526762681301901,-238.38016548058877,-137.10500907898253
91,-78.79559966957514,-50.50760306811968,0.5239521671605466,0.5239521671605466,-244.1031807797048,-139.11768026540244
92,-80.7264272060092,-51.47576408628543,0.5211880524508724,0.5211880524508724,-249.92917312868585,-141.11927689682827
93,-82.52997831141157,-52.511014513203534,0.5184691048646886,0.5184691048646886,-255.84553191439883,-143.0973643256439
94,-84.41992783140087,-53.54073597187378,0.5157941375662299,0.5157941375662299,-261.85358695477987,-145.05065938948897
95,-86.27977647822216,-54.51345315087694,0.513162007055985,0.513162007055985,-267.9543245072093,-146.97718032628305
96,-88.18780818389087,-55.50771809773076,0.5105716111559219,0.5105716111559219,-274.1483691802057,-148.8829182567164
97,-90.22739586925229,-56.51816881144084,0.5080218871080414,0.5080218871080414,-280.4319201774183,-150.76230394421938
98,-92.23785731130872,-57.53463305953374,0.5055118097787996,0.5055118097787996,-286.8004603851687,-152.60781565631393
99,-94.30250750567699,-58.50274253274863,0.5030403899625032,0.5030403899625032,-293.2470938708466,-154.41783384000558
