t,x1_est,x2_est,x1_std,x2_std,x1_real,x2_real,reset
31,-31.53047939550576,2.824912228391801,1.2136807377036614,1.2136807377036614,-30.09102596849091,2.0942488101684837,0.0
32,-29.132681943672786,0.02827212140791424,1.2136807377036614,1.2136807377036614,-27.39832328036922,-0.24344073106101183,0.0
33,-31.774562677774682,0.5335573985316221,1.2136807377036614,1.2136807377036614,-30.249445337240367,-0.17778951425703987,0.0
34,-26.72581580067623,-0.3264186457901165,1.2136807377036614,1.2136807377036614,-25.606996272461608,-0.36330355299826134,0.0
35,-20.475456052676037,-3.1237628321040023,1.2136807377036614,1.2136807377036614,-19.15716982886025,0.004215650884916211,0.0
36,-21.419990619574335,-3.397726910871189,1.2136807377036614,1.2136807377036614,-20.4150627279214,-0.9434848097851944,0.0
37,-17.31899862880089,1.0993049206846428,1.2136807377036614,1.2136807377036614,-18.76980149419671,0.06059381531791752,0.0
38,-17.542569504929617,6.592835668099239,1.2136807377036614,1.2136807377036614,-15.48956085078651,3.9898425583104116,0.0
39,-13.89648332093793,1.9197380969639166,1.2136807377036614,1.2136807377036614,-14.604837734214822,2.1677371745710072,0.0
40,-10.009676187601464,2.672452511143014,1.2136807377036614,1.2136807377036614,-11.099386147306458,0.8290192264120948,0.0
41,-11.29365466391842,5.878768293170161,1.2136807377036614,1.2136807377036614,-11.684025188623679,4.746912021175159,0.0
42,-13.587095389783016,6.870813003687999,1.2136807377036614,1.2136807377036614,-13.87996234728021,8.786894311608503,0.0
43,-15.08247121590001,6.1213474181484795,1.2136807377036614,1.2136807377036614,-18.041197600920196,4.290920443776393,0.0
44,-14.64649890817924,8.468357340665374,1.2136807377036614,1.2136807377036614,-14.107687231009084,7.845499149618872,0.0
45,-14.304194634312683,2.45179882649565,1.2136807377036614,1.2136807377036614,-14.752845170699361,2.4100947818022638,0.0
46,-12.446007339378696,8.74840006074334,1.2136807377036614,1.2136807377036614,-12.708317484689916,7.439801788590436,0.0
47,-10.234271330082107,11.347423577429531,1.2136807377036614,1.2136807377036614,-9.070184957048582,11.955988348453754,0.0
48,-10.490403409062699,20.795275263406058,1.2136807377036614,1.2136807377036614,-10.735556717244878,20.975410723190485,0.0
49,-8.937994745498564,16.69498354790034,1.2136807377036614,1.2136807377036614,-10.959890512107137,17.003535994262958,0.0
50,-9.611276470953387,15.754160196766112,1.2136807377036614,1.2136807377036614,-9.316467214316999,17.47560538595576,0.0
51,-4.42911273397488,18.31837437008254,1.2136807377036614,1.2136807377036614,-6.202946850792672,20.136927343175426,0.0
52,-7.151445919827573,20.78362045543892,1.2136807377036614,1.2136807377036614,-8.265431655697965,22.191016537075942,0.0
53,-10.771574526134218,20.58394665915408,1.2136807377036614,1.2136807377036614,-10.16621178048408,19.70898101817102,0.0
54,-10.385773346483044,19.754065813067825,1.2136807377036614,1.2136807377036614,-9.270703359093867,20.229818917715733,0.0
55,-16.874539161654575,20.584328072529768,1.2136807377036614,1.2136807377036614,-16.22287603308949,20.11895802199909,0.0
56,-17.609573707897265,19.29053794635229,1.2136807377036614,1.2136807377036614,-18.22276652890742,18.442207402222905,0.0
57,-22.326243029001635,21.37479405613405,1.2136807377036614,1.2136807377036614,-21.455745063066228,21.04919823750912,0.0
58,-14.295889829989502,16.528944051425974,1.2136807377036614,1.2136807377036614,-14.062200341618876,18.663282347569247,0.0
59,-14.531663036903272,19.997204464971162,1.2136807377036614,1.2136807377036614,-16.102484107033955,18.777951559017687,0.0
60,-14.07935328447838,18.82680497368693,1.2136807377036614,1.2136807377036614,-14.790035651703406,18.607710622578153,0.0
61,-12.521169289158221,21.24029961446447,1.2136807377036614,1.2136807377036614,-13.348116273465834,21.58376558325071,0.0
62,-11.469833168064174,26.02460136249897,1.2136807377036614,1.2136807377036614,-12.535530403063477,24.706039771648488,0.0
63,-16.28575778449416,25.434834196750344,1.2136807377036614,1.2136807377036614,-15.372503690676304,25.39963092940003,0.0
64,-17.446841699126768,20.780221670793182,1.2136807377036614,1.2136807377036614,-17.064711419637028,18.397177655817046,0.0
65,-21.982698676226203,24.363209649437103,1.2136807377036614,1.2136807377036614,-22.060312936687865,25.148564562593187,0.0
66,-23.4177527467191,24.172186628671856,1.2136807377036614,1.2136807377036614,-23.692862271618438,23.500860604277463,0.0
67,-20.500938159335817,19.90369832678146,1.2136807377036614,1.2136807377036614,-18.431040618160324,21.16534289830235,0.0
68,-25.62742857952224,23.70186224474363,1.2136807377036614,1.2136807377036614,-24.71448354339021,22.157811085453815,0.0
69,-25.7938744487166,24.286064203601363,1.2136807377036614,1.2136807377036614,-25.595617026838806,24.688466123053924,0.0
70,-29.067677775124487,24.796060113061618,1.2136807377036614,1.2136807377036614,-28.230776205576518,23.672640883829303,0.0
71,-32.07909264804801,23.473185010926077,1.2136807377036614,1.2136807377036614,-31.011845719525265,24.68132387444028,0.0
72,-31.136089394014775,23.125310383544786,1.2136807377036614,1.2136807377036614,-30.286873908633016,23.55230702340717,0.0
73,-24.670722082129338,23.066693876707433,1.2136807377036614,1.2136807377036614,-24.951488906972735,23.23867788723063,0.0
